SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
44000131,2.6,4.5,-1,-1,-1,-1,2.5,6.75,-1
44000132,5.8,6.0,-1,-1,-1,-1,4.75,7.75,-1
44000133,8.4,6.75,2.8,5.0,6.75,5.0,-1,-1,-1
44000134,7.8,8.0,9.6,-1,-1,-1,8.25,8.5,9.75
44000135,7.8,8.0,8.2,6.25,7.75,6.75,-1,-1,-1
44000136,6.8,5.75,5.4,6.25,8.0,5.0,-1,-1,-1
44000137,5.8,6.25,5.4,-1,-1,-1,3.25,5.25,8.75
44000138,7.2,7.0,7.2,-1,-1,-1,5.5,8.25,9.25
44000139,7.4,7.5,6.4,-1,-1,-1,6.0,7.75,9.75
44000140,7.0,7.5,7.8,-1,-1,-1,6.75,8.0,9.25
44000141,7.2,6.25,-1,-1,-1,-1,6.0,6.75,-1
44000142,7.0,6.5,6.6,-1,-1,-1,6.0,8.75,9.25
44000143,8.2,8.5,9.2,-1,-1,-1,7.0,8.5,10.0
44000144,8.2,8.0,9.4,8.5,6.25,6.0,-1,-1,-1
44000145,7.8,6.5,7.4,4.75,7.25,6.5,-1,-1,-1
44000146,7.8,8.5,9.8,-1,-1,-1,7.75,7.5,9.75
44000147,7.8,7.5,7.8,-1,-1,-1,6.0,7.5,9.5
44000148,7.2,5.5,7.2,-1,-1,-1,6.25,7.75,9.25
44000149,9.0,6.25,8.8,8.75,10.0,8.5,-1,-1,-1
44000150,5.6,7.5,3.8,-1,-1,-1,4.5,7.25,9.0
44000151,7.0,6.0,7.6,5.75,6.75,4.0,-1,-1,-1
44000152,6.8,5.75,-1,-1,-1,-1,6.25,6.25,-1
44000153,6.2,6.5,5.4,-1,-1,-1,5.0,7.5,8.75
44000154,8.4,7.5,9.0,8.25,8.75,6.75,-1,-1,-1
44000155,4.8,6.75,4.0,-1,-1,-1,3.75,7.0,8.0
44000156,8.4,8.25,8.2,6.5,7.75,7.25,-1,-1,-1
44000157,8.8,8.0,9.0,8.0,9.0,7.75,-1,-1,-1
44000158,6.0,7.0,3.2,-1,-1,-1,3.0,8.25,8.75
44000159,5.6,6.5,-1,-1,-1,-1,5.0,8.0,-1
44000160,6.8,7.0,9.2,7.25,7.5,7.0,-1,-1,-1
44000161,7.4,7.25,8.6,6.0,5.75,4.0,-1,-1,-1
44000162,8.6,7.25,8.8,7.25,8.0,7.0,-1,-1,-1
44000163,8.4,8.0,9.4,8.25,4.75,6.75,-1,-1,-1
44000164,8.0,7.0,5.4,4.75,5.25,5.5,-1,-1,-1
44000165,7.8,7.5,8.0,-1,-1,-1,6.0,7.25,9.75
44000166,7.2,7.75,8.6,5.5,5.25,5.5,-1,-1,-1
44000167,7.0,8.0,8.2,-1,-1,-1,8.5,8.75,9.25
44000168,8.2,7.5,7.8,6.5,8.0,9.0,-1,-1,-1
44000169,7.0,7.25,7.8,-1,-1,-1,6.5,8.5,9.0
44000170,6.0,5.5,-1,-1,-1,-1,4.25,7.25,-1
44000171,7.6,4.25,8.4,6.75,7.0,6.75,-1,-1,-1
44000172,8.2,7.0,6.8,6.25,6.75,5.25,-1,-1,-1
44000173,8.4,6.75,4.4,7.0,8.0,6.0,-1,-1,-1
44000174,7.2,7.0,4.6,5.25,7.5,6.0,-1,-1,-1
44000175,7.4,8.25,9.2,-1,-1,-1,7.5,8.5,10.0
44000176,8.0,6.5,8.4,7.25,6.0,5.25,-1,-1,-1
44000177,8.4,5.25,8.6,7.75,4.5,7.0,-1,-1,-1
44000178,9.0,7.5,9.6,8.5,7.5,5.75,-1,-1,-1
44000179,5.2,7.0,5.2,-1,-1,-1,6.75,8.5,9.25
44000180,8.6,8.0,8.8,-1,-1,-1,7.75,9.25,9.75
44000181,4.0,2.25,4.4,-1,-1,-1,5.25,5.5,-1
44000182,8.4,7.75,7.0,8.0,8.25,5.5,-1,-1,-1
44000183,9.2,7.25,8.0,6.0,9.25,9.25,-1,-1,-1
44000184,7.6,7.5,8.0,-1,-1,-1,6.0,7.0,9.5
44000185,6.2,6.0,-1,-1,-1,-1,5.75,8.0,-1
44000186,7.8,8.5,9.0,-1,-1,-1,5.75,8.25,9.25
44000187,8.2,7.75,8.6,7.75,7.75,6.25,-1,-1,-1
44000188,7.8,7.0,6.0,7.0,7.5,5.75,-1,-1,-1
44000189,8.8,7.0,9.8,5.75,9.25,6.0,-1,-1,-1
44000190,7.2,-1,6.8,4.25,4.0,-1,-1,-1,-1
44000191,9.0,7.75,9.6,8.5,6.0,5.75,-1,-1,-1
44000192,6.6,7.25,7.6,-1,-1,-1,4.5,7.5,9.75
44000193,7.0,8.0,8.0,-1,-1,-1,5.0,8.0,9.0
44000194,7.4,8.5,9.2,-1,-1,-1,-1,-1,-1
44000195,8.8,7.75,9.8,8.75,7.75,7.0,-1,-1,-1
44000196,8.2,6.75,8.8,6.5,5.75,4.0,-1,-1,-1
44000197,8.4,7.75,8.6,-1,-1,-1,6.0,8.75,9.0
44000198,8.6,7.25,9.8,8.25,5.5,5.75,-1,-1,-1
44000199,6.4,7.5,5.0,-1,-1,-1,5.0,6.5,9.0
44000200,8.0,7.0,8.2,7.5,8.0,8.0,-1,-1,-1
44000201,7.8,7.5,8.6,-1,-1,-1,6.0,8.0,9.0
44000202,7.2,7.25,4.4,-1,-1,-1,3.5,6.0,9.0
44000203,7.8,7.5,7.2,-1,-1,-1,6.0,7.25,9.0
44000204,9.0,6.75,9.4,8.0,9.5,6.25,-1,-1,-1
44000205,8.0,7.5,8.2,9.0,8.25,6.0,-1,-1,-1
44000206,7.8,6.5,-1,-1,-1,-1,5.5,7.5,-1
44000207,4.8,5.75,-1,-1,-1,-1,2.5,4.75,-1
44000208,5.8,7.0,9.4,-1,-1,-1,6.0,8.0,8.25
44000209,7.0,6.5,4.6,-1,-1,-1,3.25,7.25,6.75
44000210,7.2,7.0,9.4,-1,-1,-1,9.25,9.0,10.0
44000211,7.6,8.25,8.8,-1,-1,-1,7.0,8.0,9.0
44000212,7.2,6.25,9.6,4.75,5.0,6.25,-1,-1,-1
44000213,7.4,7.5,7.8,6.75,7.75,5.75,-1,-1,-1
44000214,7.8,7.5,9.0,6.75,7.75,6.75,-1,-1,-1
44000215,7.4,7.5,6.6,-1,-1,-1,7.0,7.5,9.5
44000216,7.0,6.5,7.0,6.0,6.25,7.25,-1,-1,-1
44000217,7.6,7.25,9.0,-1,-1,-1,9.25,7.75,9.5
44000218,6.6,8.25,7.4,-1,-1,-1,5.75,7.5,9.0
44000219,8.6,8.0,7.4,-1,-1,-1,6.5,8.25,9.5
44000220,6.8,7.0,-1,-1,-1,-1,4.0,6.75,-1
44000221,4.6,4.5,-1,-1,-1,-1,5.5,7.0,-1
44000222,8.6,7.5,9.4,7.5,6.5,5.5,-1,-1,-1
44000223,7.4,7.25,7.0,6.0,8.25,6.25,-1,-1,-1
44000224,8.2,7.75,9.4,8.0,7.25,8.0,-1,-1,-1
44000225,8.0,8.25,9.8,8.25,8.75,6.75,-1,-1,-1
44000226,8.2,7.75,8.8,-1,-1,-1,7.5,9.0,10.0
44000227,7.8,7.25,9.2,-1,-1,-1,3.25,7.0,9.5
44000228,8.0,6.0,7.2,7.75,7.75,6.5,-1,-1,-1
44000229,8.8,8.25,9.4,8.5,6.75,7.25,-1,-1,-1
44000230,8.0,7.0,9.4,8.25,7.75,6.75,-1,-1,-1
44000232,6.6,6.75,8.2,-1,-1,-1,7.0,7.75,9.25
44000233,7.4,8.0,8.2,-1,-1,-1,7.5,7.0,8.75
44000234,7.6,5.0,6.0,7.25,7.75,4.25,-1,-1,-1
44000235,7.6,7.0,6.8,-1,-1,-1,7.0,8.0,9.75
44000236,7.6,8.0,7.2,-1,-1,-1,7.0,8.75,9.5
44000237,7.0,8.5,9.0,-1,-1,-1,6.25,7.25,8.75
44000238,8.2,7.75,8.2,7.5,8.5,6.75,-1,-1,-1
44000241,5.0,6.75,-1,-1,-1,-1,4.5,7.75,-1
44000242,5.6,5.5,-1,-1,-1,-1,5.0,6.75,-1
44000243,8.0,8.25,7.4,5.5,7.75,7.5,-1,-1,-1
44000244,7.4,7.0,9.0,6.5,7.75,6.5,-1,-1,-1
44000245,8.2,8.0,9.2,6.0,7.5,6.5,-1,-1,-1
44000246,7.6,7.25,-1,-1,-1,-1,3.75,7.5,-1
44000247,7.0,6.5,6.8,-1,-1,-1,4.75,6.5,8.5
44000248,7.6,7.75,9.4,5.5,7.0,7.75,-1,-1,-1
44000249,7.4,8.25,8.6,-1,-1,-1,7.25,8.75,9.75
44000250,8.2,7.25,8.2,6.5,7.5,7.0,-1,-1,-1
44000251,6.4,7.5,7.4,-1,-1,-1,6.75,8.0,10.0
44000252,8.4,7.0,6.8,8.0,7.75,6.0,-1,-1,-1
44000253,7.8,6.5,8.8,6.75,5.75,6.75,-1,-1,-1
44000254,8.6,7.75,9.0,7.75,7.25,5.5,-1,-1,-1
44000255,5.4,7.25,6.8,-1,-1,-1,3.25,6.0,7.5
44000256,7.0,6.5,2.6,5.5,6.75,7.25,-1,-1,-1
44000257,8.2,6.5,8.6,7.75,5.5,3.25,-1,-1,-1
44000258,8.0,7.75,9.0,8.5,6.0,6.0,-1,-1,-1
44000259,9.2,7.75,7.4,8.0,7.75,5.5,-1,-1,-1
44000260,6.8,6.5,-1,-1,-1,-1,5.0,7.5,-1
44000261,8.2,7.5,6.8,7.75,7.0,4.25,-1,-1,-1
44000262,8.2,6.5,6.0,8.5,8.5,5.0,-1,-1,-1
44000263,8.4,8.0,9.6,5.75,6.5,7.25,-1,-1,-1
44000264,7.0,6.0,6.2,-1,-1,-1,5.25,6.5,8.5
44000265,7.2,7.0,7.0,6.75,7.25,4.5,-1,-1,-1
44000266,6.8,8.0,5.6,-1,-1,-1,3.5,6.5,8.75
44000267,7.0,6.75,7.8,7.0,7.5,8.25,-1,-1,-1
44000268,5.6,8.0,5.8,-1,-1,-1,4.75,6.75,9.25
44000269,6.0,6.5,-1,-1,-1,-1,6.25,8.0,-1
44000270,8.2,6.0,5.8,7.75,5.75,7.5,-1,-1,-1
44000271,7.0,7.0,4.4,-1,-1,-1,5.0,7.5,8.0
44000272,8.4,7.75,7.6,8.0,8.75,5.75,-1,-1,-1
44000273,6.6,7.0,6.0,-1,-1,-1,7.75,8.0,8.5
44000274,7.8,8.0,7.6,7.5,7.5,7.0,-1,-1,-1
44000275,8.0,9.0,9.4,-1,-1,-1,9.5,10.0,9.75
44000276,7.6,7.5,-1,-1,-1,-1,9.0,8.25,-1
44000277,5.2,6.0,-1,-1,-1,-1,5.75,8.0,-1
44000278,6.4,7.5,5.4,-1,-1,-1,6.0,7.25,8.5
44000279,7.6,6.5,6.8,-1,-1,-1,7.0,8.25,9.75
44000280,7.8,6.75,4.2,-1,-1,-1,6.25,7.5,9.0
44000281,8.0,7.75,9.8,7.25,6.75,8.5,-1,-1,-1
44000282,7.2,6.5,8.4,6.5,6.5,4.75,-1,-1,-1
44000283,7.4,7.25,9.6,-1,-1,-1,7.25,8.75,10.0
44000284,4.0,5.5,-1,-1,-1,-1,7.0,8.0,-1
44000285,7.6,6.5,7.2,5.5,6.0,5.25,-1,-1,-1
44000286,6.6,4.25,5.4,-1,-1,-1,6.25,7.5,7.5
44000288,8.8,6.25,9.8,7.5,7.0,7.0,-1,-1,-1
44000289,7.0,7.0,8.0,-1,-1,-1,4.0,7.5,8.0
44000290,8.2,6.5,5.6,7.25,7.5,5.0,-1,-1,-1
44000291,9.0,7.25,9.4,8.25,7.0,7.25,-1,-1,-1
44000292,6.6,6.5,-1,6.0,7.25,5.5,-1,-1,-1
44000293,4.2,6.25,2.4,-1,-1,-1,4.0,8.5,9.0
44000294,7.4,7.0,5.6,4.75,5.0,5.25,-1,-1,-1
44000295,6.2,6.75,8.4,-1,-1,-1,7.25,8.75,10.0
44000296,6.6,5.75,6.6,-1,-1,-1,7.5,6.5,9.0
44000297,9.0,8.25,9.8,7.75,9.75,9.25,-1,-1,-1
44000298,7.8,7.25,6.4,7.5,7.75,5.25,-1,-1,-1
44000299,7.8,7.5,8.8,6.5,7.0,5.5,-1,-1,-1
44000300,8.4,8.0,5.2,6.75,7.75,6.25,-1,-1,-1
44000301,8.2,8.0,9.0,-1,-1,-1,8.0,9.0,9.5
44000302,6.6,6.25,4.2,-1,-1,-1,5.5,7.5,9.0
44000303,6.8,7.25,7.4,5.75,6.5,6.25,-1,-1,-1
44000304,7.2,5.25,5.8,5.5,7.75,5.0,-1,-1,-1
44000305,7.2,5.75,4.6,5.0,3.5,3.75,-1,-1,-1
44000306,7.8,7.5,6.8,6.25,6.0,5.5,-1,-1,-1
44000307,8.0,6.25,8.0,-1,-1,-1,7.0,9.25,8.0
44000308,7.4,7.0,7.4,-1,-1,-1,6.25,7.25,8.5
44000309,7.6,6.75,9.6,7.0,7.5,7.75,-1,-1,-1
44000310,9.0,6.75,9.8,8.75,8.0,7.75,-1,-1,-1
44000311,8.2,6.75,6.6,7.5,6.75,6.25,-1,-1,-1
44000312,6.2,7.0,5.8,7.5,8.5,5.25,-1,-1,-1
44000313,8.6,5.25,5.6,7.5,7.75,4.25,-1,-1,-1
44000314,8.2,7.25,9.6,7.75,8.0,7.5,-1,-1,-1
44000315,7.2,5.5,6.6,7.25,8.75,3.75,-1,-1,-1
44000316,7.2,5.5,5.8,5.75,7.5,6.5,-1,-1,-1
44000317,7.4,6.25,4.6,4.5,4.75,4.25,-1,-1,-1
44000318,7.0,6.5,5.0,5.0,4.5,5.5,-1,-1,-1
44000319,7.4,7.75,5.2,7.25,4.75,4.5,-1,-1,-1
44000321,7.0,6.5,8.0,6.5,7.25,6.25,-1,-1,-1
44000322,8.0,8.0,8.0,7.0,8.25,6.5,-1,-1,-1
44000323,8.6,6.5,9.2,8.0,7.25,5.75,-1,-1,-1
44000324,8.4,8.0,9.0,-1,-1,-1,7.0,8.0,9.5
44000325,9.2,8.25,9.2,6.25,7.75,5.5,-1,-1,-1
44000326,6.6,6.5,6.2,-1,-1,-1,8.5,7.5,10.0
44000327,8.4,6.75,9.2,6.5,7.5,7.5,-1,-1,-1
44000328,5.8,5.75,3.6,-1,-1,-1,5.75,6.5,7.75
44000329,9.2,6.5,7.8,8.0,5.5,6.25,-1,-1,-1
44000330,6.0,5.25,8.6,5.75,8.0,6.0,-1,-1,-1
44000331,6.0,5.5,-1,-1,-1,-1,3.75,8.25,-1
44000332,4.0,6.5,-1,-1,-1,-1,6.5,7.5,-1
44000334,8.0,8.25,8.6,5.75,6.0,7.5,-1,-1,-1
44000335,9.0,7.25,6.6,5.25,8.25,9.5,-1,-1,-1
44000336,9.2,7.5,9.6,8.5,7.5,7.75,-1,-1,-1
44000337,6.8,6.5,5.6,5.25,7.25,4.25,-1,-1,-1
44000338,7.8,6.75,7.8,6.5,8.25,5.25,-1,-1,-1
44000339,8.6,6.42,5.2,7.5,7.75,8.5,-1,-1,-1
44000340,8.6,7.75,9.4,8.5,7.0,5.25,-1,-1,-1
44000341,6.8,6.25,-1,-1,-1,-1,5.25,8.5,-1
44000342,6.4,6.42,-1,-1,-1,-1,5.25,7.25,-1
44000343,4.6,6.0,-1,-1,-1,-1,4.25,6.5,-1
44000344,5.6,8.0,5.8,-1,-1,-1,6.25,6.75,9.25
44000345,8.8,7.25,9.4,6.5,7.0,6.0,-1,-1,-1
44000346,8.8,8.0,9.4,9.0,7.75,6.5,-1,-1,-1
44000347,7.8,7.0,-1,-1,-1,-1,7.5,8.75,-1
44000348,8.0,6.5,9.0,7.75,6.0,5.5,-1,-1,-1
44000349,8.2,5.5,9.4,6.75,7.0,5.75,-1,-1,-1
44000350,6.6,7.25,7.8,-1,-1,-1,5.5,7.25,8.75
44000351,7.6,7.0,8.6,7.0,6.25,6.25,-1,-1,-1
44000352,7.6,6.5,5.8,-1,-1,-1,6.5,7.0,7.75
44000353,7.4,7.0,6.4,5.75,7.75,7.0,-1,-1,-1
44000354,5.4,6.0,-1,-1,-1,-1,5.75,6.5,-1
44000355,8.4,8.25,9.4,6.25,7.5,6.75,-1,-1,-1
44000356,8.0,-1,5.6,7.5,-1,-1,-1,-1,-1
44000357,7.0,6.75,7.8,-1,-1,-1,7.5,7.0,9.25
44000358,8.6,6.25,9.4,7.5,7.75,5.75,-1,-1,-1
44000359,7.2,7.25,7.4,-1,-1,-1,7.25,8.5,9.5
44000360,7.6,7.5,8.2,-1,-1,-1,7.75,7.75,9.5
44000361,5.6,7.75,3.8,-1,-1,-1,6.5,7.25,8.25
44000362,4.6,6.75,-1,-1,-1,-1,6.25,7.75,-1
44000363,7.0,7.25,6.8,6.5,6.75,6.5,-1,-1,-1
44000364,5.4,5.75,-1,-1,-1,-1,3.75,4.0,-1
44000365,7.0,5.25,-1,-1,-1,-1,5.0,7.5,-1
44000366,8.0,7.0,9.8,8.5,7.25,6.5,-1,-1,-1
44000367,8.6,7.5,8.6,6.75,7.0,10.0,-1,-1,-1
44000368,8.2,6.75,8.0,6.0,7.25,5.5,-1,-1,-1
44000369,6.4,6.0,5.4,-1,-1,-1,4.5,6.25,8.75
44000370,6.2,5.5,7.0,6.25,6.5,4.25,-1,-1,-1
44000371,5.8,6.25,-1,-1,-1,-1,4.0,6.75,-1
44000372,6.2,7.0,5.2,-1,-1,-1,5.75,7.0,9.25
44000373,4.6,5.0,-1,-1,-1,-1,2.25,7.0,-1
44000374,8.2,7.75,8.6,7.0,7.5,5.75,-1,-1,-1
44000375,8.4,7.75,6.4,7.5,7.5,6.5,-1,-1,-1
44000376,8.0,8.0,9.0,6.75,7.75,7.5,-1,-1,-1
44000377,8.6,6.75,9.0,8.25,5.25,5.25,-1,-1,-1
44000378,8.6,8.0,8.8,7.25,7.25,5.5,-1,-1,-1
44000379,8.2,8.25,8.6,7.25,7.75,7.75,-1,-1,-1
44000380,9.0,6.5,9.8,7.5,9.75,9.5,-1,-1,-1
44000381,7.0,8.0,7.8,7.0,7.0,7.25,-1,-1,-1
44000382,9.0,8.5,9.6,8.5,7.0,6.0,-1,-1,-1
44000383,7.4,7.25,7.6,-1,-1,-1,7.0,7.5,9.5
44000385,5.6,5.25,-1,-1,-1,-1,4.25,6.0,-1
44000386,4.6,5.75,-1,-1,-1,-1,7.5,7.5,-1
