SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
55001656,4.8,5.0,2.8,-1,-1,-1,3.5,6.5,7.75
55001657,7.8,6.75,3.2,7.5,7.75,5.75,-1,-1,-1
55001658,5.2,6.0,2.2,-1,-1,-1,2.75,6.25,7.75
55001659,7.0,6.0,3.0,6.0,8.5,3.75,-1,-1,-1
55001660,5.2,6.5,2.4,-1,-1,-1,4.75,6.75,8.5
55001661,6.4,8.75,6.6,-1,-1,-1,6.5,8.25,9.5
55001662,8.2,6.75,5.2,6.25,7.5,5.0,-1,-1,-1
55001663,6.8,5.75,2.8,-1,-1,-1,9.5,8.75,9.5
55001664,4.6,5.0,2.8,-1,-1,-1,3.75,6.5,8.5
55001665,8.6,5.25,9.2,6.0,7.5,5.5,-1,-1,-1
55001666,8.4,7.25,5.6,7.25,7.0,6.25,-1,-1,-1
55001667,8.2,7.25,8.6,7.75,8.75,5.75,-1,-1,-1
55001668,8.0,5.5,3.4,7.0,8.5,4.0,-1,-1,-1
55001669,8.2,8.25,5.2,-1,-1,-1,9.0,9.0,9.75
55001670,7.0,8.75,7.6,-1,-1,-1,8.5,8.75,9.25
55001671,5.4,5.25,2.6,-1,-1,-1,2.75,6.5,7.75
55001672,6.8,4.0,2.6,-1,-1,-1,4.0,6.5,8.0
55001673,5.6,7.0,3.6,-1,-1,-1,4.25,8.0,7.75
55001674,7.0,7.25,9.6,-1,-1,-1,6.75,8.5,9.5
55001675,7.6,7.0,7.0,-1,-1,-1,5.5,8.25,9.75
55001676,5.8,6.75,3.0,-1,-1,-1,4.75,6.25,8.0
55001677,7.0,6.5,2.8,6.25,6.5,5.0,-1,-1,-1
55001678,7.4,8.0,9.2,-1,-1,-1,5.5,8.75,9.75
55001679,7.0,7.0,6.0,-1,-1,-1,5.0,6.75,9.0
55001680,5.6,7.0,5.0,-1,-1,-1,5.0,7.0,8.5
55001681,4.6,7.25,2.4,3.25,3.5,5.0,-1,-1,-1
55001682,8.0,7.0,4.4,6.25,7.25,5.0,-1,-1,-1
55001683,6.4,5.5,2.6,-1,-1,-1,3.25,7.0,8.75
55001684,7.0,6.75,2.4,5.75,7.75,5.5,-1,-1,-1
55001685,8.2,6.0,6.6,7.75,9.0,5.0,-1,-1,-1
55001686,6.6,7.25,3.0,-1,-1,-1,4.75,7.0,10.0
55001687,8.4,7.5,8.8,8.75,9.0,5.0,-1,-1,-1
55001688,7.4,5.5,4.6,-1,-1,-1,5.25,8.75,9.25
55001689,4.8,6.5,4.2,-1,-1,-1,6.75,5.75,7.75
55001690,8.2,7.5,4.4,-1,-1,-1,5.75,8.75,8.5
55001691,7.4,9.0,5.2,-1,-1,-1,7.5,9.25,9.75
55001692,5.0,6.75,1.8,-1,-1,-1,3.0,7.5,8.75
55001693,7.2,7.25,8.6,6.75,5.5,4.5,-1,-1,-1
55001694,4.2,6.25,5.6,-1,-1,-1,3.0,5.25,7.75
55001695,4.0,4.0,2.8,-1,-1,-1,6.25,6.75,8.5
55001696,6.0,7.75,4.6,-1,-1,-1,4.75,8.0,8.75
55001697,8.2,6.25,3.8,6.25,7.25,7.0,-1,-1,-1
55001698,7.6,6.25,4.2,-1,-1,-1,8.25,8.75,9.0
55001699,5.4,6.25,2.4,-1,-1,-1,5.5,6.5,9.25
55001700,6.8,5.75,2.6,-1,-1,-1,7.0,7.0,9.5
55001701,7.6,8.0,2.8,-1,-1,-1,6.75,8.25,9.75
55001702,5.4,5.0,4.0,-1,-1,-1,3.5,5.75,6.25
55001703,4.2,6.25,2.4,-1,-1,-1,4.75,7.25,7.75
55001704,6.2,7.25,4.6,-1,-1,-1,3.75,7.0,9.0
55001705,7.2,7.25,4.6,7.25,7.75,4.75,-1,-1,-1
55001706,7.2,7.75,3.8,-1,-1,-1,5.75,8.25,8.0
55001707,7.8,8.25,7.0,6.75,7.5,6.5,-1,-1,-1
55001708,6.8,7.25,5.0,-1,-1,-1,6.25,8.25,8.75
55001709,7.0,7.75,6.4,-1,-1,-1,6.0,8.75,9.25
55001710,6.2,7.5,3.0,-1,-1,-1,6.5,6.5,7.5
55001711,8.0,7.0,4.6,7.75,8.0,6.75,-1,-1,-1
55001712,7.6,8.75,6.4,-1,-1,-1,5.0,8.25,9.75
55001713,5.0,8.0,2.8,-1,-1,-1,4.75,6.0,9.25
55001714,5.6,8.0,5.2,-1,-1,-1,6.5,7.25,9.5
55001715,7.8,6.75,3.0,7.0,7.75,5.25,-1,-1,-1
55001716,7.0,7.0,4.6,-1,-1,-1,2.75,6.5,8.5
55001717,4.2,7.0,3.8,-1,-1,-1,2.75,6.5,6.75
55001718,7.2,7.25,4.2,-1,-1,-1,7.75,8.25,9.75
55001719,6.8,5.75,3.2,-1,-1,-1,5.0,7.0,8.75
55001720,7.0,7.0,3.8,-1,-1,-1,5.5,8.0,9.25
55001721,8.2,6.5,6.6,3.75,8.75,7.75,-1,-1,-1
55001722,5.0,5.5,4.0,-1,-1,-1,4.25,7.25,8.5
55001723,8.4,5.5,3.2,7.5,7.75,4.5,-1,-1,-1
55001724,6.2,6.25,2.2,-1,-1,-1,3.5,7.5,9.75
55001725,6.6,7.25,4.8,7.75,5.0,6.25,-1,-1,-1
55001726,7.4,6.25,8.8,8.0,6.5,5.5,-1,-1,-1
55001727,6.4,6.5,6.4,-1,-1,-1,6.5,8.5,9.5
55001728,7.4,6.75,4.4,4.5,4.75,5.5,-1,-1,-1
55001729,8.6,8.25,6.6,5.75,8.0,8.75,-1,-1,-1
55001730,6.8,7.5,6.6,-1,-1,-1,6.5,8.5,10.0
55001731,8.0,7.5,6.4,-1,-1,-1,7.75,9.25,9.75
55001732,7.8,8.75,6.2,8.0,8.0,7.0,-1,-1,-1
55001733,8.0,8.25,8.4,8.0,9.25,7.75,-1,-1,-1
55001734,6.0,6.0,3.6,-1,-1,-1,4.0,6.5,7.75
55001735,5.6,4.0,4.0,-1,-1,-1,3.5,6.25,8.0
