SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
02061545,9.2,7.5,9.0,6.0,8.75,9.5,-1,-1,-1
02061546,8.6,6.0,8.6,4.5,8.75,4.0,-1,-1,-1
02061548,6.0,5.75,-1,-1,-1,-1,4.75,5.5,-1
02061549,4.8,6.0,-1,-1,-1,-1,4.75,6.25,-1
02061551,8.8,6.5,7.4,6.25,8.5,8.5,-1,-1,-1
02061553,9.0,5.75,7.2,5.75,9.75,10.0,-1,-1,-1
02061554,9.0,6.0,9.4,5.25,8.5,8.75,-1,-1,-1
02061555,3.2,4.75,-1,-1,-1,-1,3.25,5.0,-1
02061556,7.4,4.75,5.8,7.5,7.25,5.75,-1,-1,-1
02061557,9.0,6.5,8.8,7.0,7.75,6.75,-1,-1,-1
02061558,7.6,6.75,-1,-1,-1,-1,9.75,8.75,-1
02061559,7.0,6.5,3.4,4.0,7.0,4.5,-1,-1,-1
02061560,6.4,5.5,-1,-1,-1,-1,3.75,6.75,-1
02061561,8.8,6.25,8.4,6.5,9.0,9.75,-1,-1,-1
02061562,5.2,5.5,-1,-1,-1,-1,6.25,5.75,-1
02061563,6.0,6.0,9.4,4.25,7.0,5.75,-1,-1,-1
02061564,9.2,6.75,8.8,8.5,9.25,6.5,-1,-1,-1
02061565,7.8,6.25,-1,-1,-1,-1,8.25,8.25,-1
02061566,8.6,5.75,7.8,7.0,8.5,5.25,-1,-1,-1
02061567,5.4,5.5,-1,-1,-1,-1,6.5,7.5,-1
02061568,9.0,4.75,10.0,6.5,4.25,5.0,-1,-1,-1
02061569,5.8,5.0,-1,-1,-1,-1,7.75,7.25,-1
02061570,7.4,5.25,-1,-1,-1,-1,7.5,7.75,-1
02061571,6.4,5.75,-1,-1,-1,-1,6.75,8.25,-1
02061572,8.6,4.5,8.2,6.5,8.0,5.25,-1,-1,-1
02061573,8.6,8.0,5.2,7.75,5.5,7.0,-1,-1,-1
02061574,9.2,6.0,9.0,7.25,6.5,6.75,-1,-1,-1
02061575,8.8,6.75,9.0,6.75,8.0,6.75,-1,-1,-1
02061576,4.8,6.25,-1,-1,-1,-1,6.5,5.25,-1
02061577,8.4,6.25,9.0,7.25,5.75,6.25,-1,-1,-1
02061578,5.8,6.0,-1,-1,-1,-1,5.0,7.0,-1
02061579,7.8,7.75,7.2,5.75,7.0,7.25,-1,-1,-1
02061580,7.8,5.0,6.4,6.75,8.75,6.0,-1,-1,-1
02061582,8.8,5.0,8.8,8.0,5.0,4.0,-1,-1,-1
02061583,8.2,6.0,8.2,7.75,8.25,5.25,-1,-1,-1
02061584,-1,7.5,9.0,-1,-1,-1,8.5,4.75,7.75
02061585,7.4,6.75,8.4,6.0,8.25,6.25,-1,-1,-1
02061586,8.4,8.0,9.2,5.75,7.25,6.75,-1,-1,-1
02061587,7.2,6.0,-1,-1,-1,-1,3.75,5.75,-1
02061588,8.8,5.75,9.2,7.75,9.25,5.5,-1,-1,-1
02061589,8.4,8.25,9.2,6.5,8.75,6.5,-1,-1,-1
02061590,8.2,7.0,8.0,6.75,7.5,6.25,-1,-1,-1
02061591,8.2,-1,7.0,7.5,-1,-1,-1,-1,-1
02061592,3.4,5.0,-1,-1,-1,-1,3.25,6.25,-1
02061593,7.2,6.58,2.6,4.75,6.25,5.5,-1,-1,-1
02061594,8.4,-1,-1,8.25,8.25,-1,-1,-1,-1
02061596,5.0,5.25,-1,-1,-1,-1,4.0,5.0,-1
02061597,8.0,7.5,9.0,5.75,8.0,6.25,-1,-1,-1
02061598,4.2,7.5,-1,-1,-1,-1,3.0,6.25,-1
02061599,4.8,6.5,-1,-1,-1,-1,5.5,6.5,-1
02061600,5.0,5.0,-1,-1,-1,-1,4.75,5.5,-1
02061601,1.2,5.0,-1,-1,-1,-1,4.5,4.25,-1
02061602,8.6,5.5,6.4,8.0,8.25,3.75,-1,-1,-1
02061603,6.8,5.75,4.2,4.5,6.0,5.5,-1,-1,-1
02061604,8.0,6.5,5.4,6.0,6.5,5.0,-1,-1,-1
02061605,6.2,5.0,-1,-1,-1,-1,5.75,6.75,-1
02061606,3.4,5.0,-1,-1,-1,-1,4.0,6.0,-1
02061607,6.2,5.75,-1,-1,-1,-1,8.0,7.0,-1
02061608,7.8,5.25,6.0,5.0,7.0,4.5,-1,-1,-1
02061609,3.4,5.75,-1,-1,-1,-1,8.0,7.0,-1
02061610,6.0,7.5,-1,-1,-1,-1,6.5,7.75,-1
02061611,8.6,6.25,9.2,5.25,9.0,8.5,-1,-1,-1
02061613,3.2,6.25,-1,-1,-1,-1,6.5,8.0,-1
02061614,8.8,-1,-1,4.75,7.75,8.0,-1,-1,-1
02061615,8.0,6.5,4.2,6.75,6.75,4.5,-1,-1,-1
02061616,8.2,7.25,7.8,5.75,7.75,5.25,-1,-1,-1
02061617,6.8,7.0,-1,-1,-1,-1,6.75,8.25,-1
02061618,8.6,-1,-1,-1,8.25,7.25,-1,-1,-1
02061619,6.6,6.0,-1,-1,-1,-1,5.5,7.25,-1
02061620,4.6,5.5,-1,-1,-1,-1,3.25,6.5,-1
02061621,8.4,6.75,8.4,6.75,8.25,6.25,-1,-1,-1
02061622,3.6,6.0,-1,-1,-1,-1,4.0,7.75,-1
02061624,4.4,6.0,-1,-1,-1,-1,3.5,6.25,-1
02061625,8.4,-1,-1,-1,8.75,9.25,-1,-1,-1
02061626,7.8,-1,-1,-1,6.5,5.75,-1,-1,-1
02061627,4.2,6.0,-1,-1,-1,-1,7.0,6.75,-1
02061628,8.2,7.0,6.6,6.0,8.5,6.25,-1,-1,-1
02061629,6.8,-1,4.4,6.5,6.5,4.75,-1,-1,-1
02061630,6.4,6.0,5.6,7.0,6.5,5.25,-1,-1,-1
02061631,3.8,7.0,-1,-1,-1,-1,5.0,6.5,-1
02061632,8.8,6.0,8.8,8.5,9.0,7.5,-1,-1,-1
02061633,8.4,-1,-1,5.25,7.25,3.5,-1,-1,-1
02061634,4.8,6.75,-1,-1,-1,-1,5.25,7.0,-1
02061635,8.0,6.5,9.4,7.5,7.75,5.5,-1,-1,-1
02061636,6.0,5.25,-1,-1,-1,-1,4.0,5.5,-1
02061637,6.6,4.5,-1,-1,-1,-1,5.75,7.0,-1
02061638,8.6,5.75,7.8,8.0,8.75,5.0,-1,-1,-1
02061639,7.4,7.0,8.2,6.25,7.0,6.0,-1,-1,-1
02061640,7.4,7.25,8.0,6.0,7.0,4.75,-1,-1,-1
02061641,7.2,-1,-1,-1,6.0,5.25,-1,-1,-1
02061642,5.4,6.25,-1,-1,-1,-1,7.25,7.5,-1
02061643,7.8,7.5,-1,-1,-1,-1,8.25,9.0,-1
02061644,3.8,5.0,-1,-1,-1,-1,3.0,5.25,-1
02061645,4.8,6.25,-1,-1,-1,-1,5.75,7.5,-1
02061646,8.2,6.0,7.4,6.0,7.75,4.5,-1,-1,-1
02061647,9.0,7.25,9.2,8.0,7.25,4.5,-1,-1,-1
02061648,7.8,6.75,9.0,5.25,6.5,5.0,-1,-1,-1
02061649,7.6,-1,8.4,6.25,-1,-1,-1,-1,-1
02061650,8.2,6.25,8.8,-1,7.75,8.25,-1,-1,-1
02061651,8.4,6.25,9.0,4.5,8.75,5.5,-1,-1,-1
02061652,4.2,4.25,-1,-1,-1,-1,2.5,6.75,-1
02061653,7.0,7.5,-1,-1,-1,-1,3.5,6.5,-1
02061654,8.4,7.75,9.2,6.25,7.5,6.25,-1,-1,-1
02061655,8.2,7.75,5.0,5.25,7.0,4.25,-1,-1,-1
02061656,5.4,5.0,-1,-1,-1,-1,2.25,6.75,-1
02061657,9.4,-1,8.4,5.25,8.5,9.75,-1,-1,-1
02061658,7.8,7.5,8.6,6.75,8.5,8.25,-1,-1,-1
02061659,3.2,5.0,-1,-1,-1,-1,4.0,6.5,-1
02061660,8.8,-1,-1,-1,8.0,7.75,-1,-1,-1
02061661,5.4,6.5,-1,-1,-1,-1,3.75,7.25,-1
02061662,8.4,7.5,9.0,7.5,5.5,5.0,-1,-1,-1
02061663,8.2,7.25,8.0,6.0,7.0,5.25,-1,-1,-1
02061664,6.8,5.0,-1,7.0,5.25,5.5,-1,-1,-1
02061665,3.8,5.0,-1,-1,-1,-1,4.25,6.5,-1
02061667,6.6,5.25,-1,-1,-1,-1,7.25,7.25,-1
02061668,6.6,-1,-1,-1,5.75,6.0,-1,-1,-1
02061669,5.0,6.25,-1,-1,-1,-1,4.0,7.25,-1
02061670,3.2,4.25,2.8,-1,-1,-1,2.5,6.0,-1
02061671,5.2,4.0,-1,-1,-1,-1,4.5,6.5,-1
02061673,4.0,4.25,-1,-1,-1,-1,1.75,6.25,-1
02061674,4.4,5.75,-1,-1,-1,-1,4.0,5.75,-1
02061675,5.6,5.75,-1,-1,-1,-1,3.5,6.25,-1
02061676,8.2,-1,9.4,8.25,-1,-1,-1,-1,-1
