SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
37002759,8.4,3.25,5.8,7.5,8.25,7.75,-1,-1,-1
37002760,6.2,7.25,4.6,-1,-1,-1,3.25,7.0,8.75
37002761,7.4,6.25,5.8,-1,-1,-1,3.75,7.0,8.75
37002762,6.2,6.0,6.8,-1,-1,-1,3.5,6.5,9.25
37002763,7.2,7.25,6.0,-1,-1,-1,4.0,6.75,8.5
37002764,7.6,7.25,8.6,-1,-1,-1,7.75,8.0,9.75
37002765,8.0,3.5,4.2,6.5,7.75,5.75,-1,-1,-1
37002766,2.0,6.0,4.8,-1,-1,-1,5.0,6.25,9.0
37002767,7.8,6.75,4.0,5.0,8.0,5.5,-1,-1,-1
37002768,5.6,6.0,5.6,-1,-1,-1,5.75,6.75,8.0
37002769,6.4,5.0,4.2,-1,-1,-1,3.0,7.0,9.0
37002770,5.2,3.75,7.0,-1,-1,-1,1.25,7.25,6.25
37002771,5.8,5.25,5.4,-1,-1,-1,4.0,6.75,8.75
37002772,8.0,5.25,7.8,7.0,5.75,5.25,-1,-1,-1
37002773,5.6,7.5,7.4,-1,-1,-1,7.5,7.5,9.0
37002774,7.0,3.75,6.8,-1,-1,-1,2.25,6.25,7.5
37002775,5.8,6.0,5.0,-1,-1,-1,7.25,6.25,9.5
37002776,7.4,7.5,8.0,-1,-1,-1,5.25,7.25,9.5
37002777,6.4,7.75,8.8,-1,-1,-1,8.5,8.25,9.5
37002778,7.8,5.5,6.2,6.5,7.75,5.0,-1,-1,-1
37002779,6.4,5.5,2.4,-1,-1,-1,4.75,7.75,9.75
37002780,8.8,5.75,6.4,6.5,6.0,5.0,-1,-1,-1
37002781,8.4,5.5,5.8,7.25,7.75,3.75,-1,-1,-1
37002782,6.0,5.5,5.0,-1,-1,-1,4.25,8.0,8.5
37002783,6.2,5.5,5.0,-1,-1,-1,3.75,6.25,8.25
37002784,7.2,6.75,6.0,-1,-1,-1,4.75,7.5,9.75
37002785,7.2,6.0,6.8,7.5,8.25,3.25,-1,-1,-1
37002786,5.6,5.5,7.8,-1,-1,-1,3.5,6.75,8.0
37002787,7.4,5.0,6.4,-1,-1,-1,2.5,6.25,7.75
37002788,8.0,3.0,8.4,7.0,7.25,5.75,-1,-1,-1
37002789,8.0,5.25,9.0,-1,-1,-1,4.0,7.5,8.5
37002790,7.0,5.0,9.2,6.25,5.75,6.5,-1,-1,-1
37002791,5.6,6.5,6.2,-1,-1,-1,7.25,8.25,9.75
37002792,6.0,2.75,6.2,-1,-1,-1,6.5,7.5,9.0
37002793,7.8,5.25,9.0,6.0,4.5,5.0,-1,-1,-1
37002794,9.0,5.0,7.0,8.25,9.0,5.75,-1,-1,-1
37002795,6.4,4.0,7.0,5.0,6.25,3.75,-1,-1,-1
37002796,6.4,4.75,6.0,-1,-1,-1,3.75,7.5,6.75
37002797,7.0,5.0,7.4,-1,-1,-1,7.25,8.25,9.25
37002798,8.2,6.5,4.4,6.5,7.5,6.0,-1,-1,-1
37002799,8.0,5.25,7.6,7.75,8.0,4.5,-1,-1,-1
37002800,4.8,6.0,6.4,-1,-1,-1,4.0,5.75,7.25
37002801,8.0,7.25,7.4,-1,-1,-1,2.5,6.5,7.25
37002802,7.0,7.5,9.0,7.5,5.75,4.0,-1,-1,-1
37002803,4.2,6.0,3.4,-1,-1,-1,4.5,7.0,9.0
37002804,6.2,4.25,6.0,-1,-1,-1,4.25,6.5,8.0
37002805,7.0,6.5,5.0,-1,-1,-1,4.0,6.5,9.5
37002806,7.4,7.25,7.2,-1,-1,-1,7.25,8.0,9.5
37002807,7.0,5.25,6.6,7.0,5.0,5.75,-1,-1,-1
37002808,6.6,6.25,4.4,-1,-1,-1,7.0,7.75,9.75
37002809,7.6,6.5,8.0,7.0,7.75,5.25,-1,-1,-1
37002810,3.6,3.5,5.0,-1,-1,-1,5.5,6.5,9.0
37002811,5.8,3.25,4.4,-1,-1,-1,4.75,3.0,5.25
37002812,4.0,5.25,8.8,-1,-1,-1,4.5,6.5,9.0
37002813,4.8,6.75,5.6,-1,-1,-1,5.5,8.0,8.5
