SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
53004477,5.4,6.5,3.0,-1,-1,-1,2.75,9.0,8.0
53004478,7.6,-1,-1,-1,6.5,5.0,-1,-1,-1
53004479,6.8,7.0,6.2,-1,-1,-1,6.5,6.5,8.75
53004480,4.4,8.0,7.6,-1,-1,-1,5.0,7.25,9.0
53004481,6.6,7.5,4.8,7.25,7.75,4.5,-1,-1,-1
53004482,7.8,6.75,3.0,7.0,7.0,3.75,-1,-1,-1
53004483,5.4,4.0,1.4,-1,-1,-1,5.25,7.75,9.75
53004484,5.8,7.0,4.6,-1,-1,-1,4.25,6.75,7.25
53004485,6.0,7.5,3.8,-1,-1,-1,6.0,8.25,8.25
53004486,5.0,7.0,2.8,-1,-1,-1,4.25,6.0,8.25
53004487,6.2,6.5,4.8,5.0,6.5,5.25,-1,-1,-1
53004488,5.6,7.25,2.8,-1,-1,-1,5.75,8.5,8.5
53004489,6.2,7.25,3.0,3.75,7.25,6.5,-1,-1,-1
53004490,6.6,7.25,6.4,-1,-1,-1,6.75,8.0,9.0
53004491,6.6,6.0,4.2,-1,-1,-1,3.25,7.25,8.75
53004492,3.6,5.5,3.0,-1,-1,-1,3.75,5.0,7.5
53004493,4.2,4.25,4.2,-1,-1,-1,3.0,7.5,8.75
53004494,7.8,7.25,4.0,-1,-1,-1,5.0,6.75,8.75
53004495,5.4,7.0,3.4,-1,-1,-1,4.75,7.5,7.5
53004496,6.2,5.25,4.0,4.0,3.25,4.25,-1,-1,-1
53004497,4.6,6.0,2.6,-1,-1,-1,4.25,5.75,6.5
53004498,5.6,6.25,4.0,-1,-1,-1,4.25,6.25,7.75
53004499,4.8,5.75,-1,-1,-1,-1,4.25,7.75,-1
53004500,4.6,3.0,4.8,-1,-1,-1,4.0,7.0,8.5
53004501,3.0,4.75,-1,-1,-1,-1,4.25,5.5,-1
53004502,5.6,7.5,3.2,-1,-1,-1,4.25,7.5,9.0
53004503,4.4,7.75,1.6,-1,-1,-1,4.0,6.0,8.0
53004504,4.4,4.25,2.2,-1,-1,-1,4.25,4.75,5.25
53004505,-1,8.25,-1,-1,-1,-1,7.25,8.75,-1
53004506,5.0,7.25,3.2,-1,-1,-1,2.5,5.5,6.5
53004507,8.2,5.75,8.8,7.25,7.75,7.75,-1,-1,-1
