SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
64003648,7.8,7.0,4.4,6.0,6.75,5.25,-1,-1,-1
64003649,6.6,7.0,4.0,4.25,4.25,4.75,-1,-1,-1
64003650,6.0,5.75,4.2,-1,-1,-1,3.75,6.5,9.75
64003651,4.2,6.58,4.4,-1,-1,-1,4.0,6.25,9.75
64003652,5.4,6.75,6.0,-1,-1,-1,5.0,8.0,8.75
64003653,7.0,5.25,3.0,5.5,5.25,5.0,-1,-1,-1
64003654,7.4,7.5,6.4,6.25,6.5,6.5,-1,-1,-1
64003655,6.4,6.75,3.6,-1,-1,-1,3.75,7.0,8.75
64003656,4.6,6.5,4.2,-1,-1,-1,3.5,7.0,8.25
64003657,7.2,7.0,4.6,-1,-1,-1,8.0,8.0,10.0
64003658,5.4,6.0,4.0,-1,-1,-1,4.5,7.75,9.25
64003659,8.6,7.67,4.8,7.0,7.75,7.5,-1,-1,-1
64003660,3.6,5.25,2.8,-1,-1,-1,2.0,5.5,7.5
64003661,4.8,6.75,2.0,3.5,3.75,4.75,-1,-1,-1
64003662,4.4,7.25,2.0,-1,-1,-1,4.75,7.0,8.75
64003663,6.8,7.75,3.6,5.25,5.0,4.5,-1,-1,-1
64003664,5.8,7.0,3.4,-1,-1,-1,3.0,6.5,7.75
64003665,5.6,7.0,3.4,-1,-1,-1,4.75,8.25,9.5
64003666,4.6,6.25,2.2,4.0,3.25,3.5,-1,-1,-1
64003667,7.4,6.5,4.8,6.25,6.5,4.75,-1,-1,-1
64003668,7.0,6.5,4.4,5.5,5.5,4.75,-1,-1,-1
64003669,8.0,8.0,5.0,6.25,6.5,5.75,-1,-1,-1
64003670,6.6,7.25,3.4,-1,-1,-1,5.75,6.75,9.75
64003671,4.6,6.5,2.6,-1,-1,-1,5.0,7.0,8.5
64003672,5.6,5.5,5.4,-1,-1,-1,3.25,6.75,9.75
64003673,6.0,7.25,3.8,-1,-1,-1,6.5,8.5,10.0
64003674,6.4,6.25,3.8,-1,-1,-1,5.25,6.75,9.75
64003675,8.0,6.5,3.6,6.0,8.0,5.0,-1,-1,-1
64003676,3.8,5.0,1.4,-1,-1,-1,2.25,6.75,6.25
64003677,3.6,6.0,2.4,-1,-1,-1,7.25,7.25,9.75
64003678,8.2,7.0,3.2,6.5,7.0,5.0,-1,-1,-1
64003679,4.2,3.75,3.2,-1,-1,-1,3.75,6.0,8.25
64003680,5.0,5.5,4.2,-1,-1,-1,3.0,7.75,8.5
64003681,6.2,6.0,2.4,-1,-1,-1,6.0,7.5,9.5
64003682,7.4,6.0,2.4,4.5,5.75,5.0,-1,-1,-1
64003683,8.6,5.5,7.2,8.25,7.25,7.5,-1,-1,-1
64003684,7.8,6.0,4.2,5.75,7.5,6.5,-1,-1,-1
64003685,5.2,6.0,2.4,-1,-1,-1,5.75,8.0,9.25
64003686,4.2,6.0,3.8,-1,-1,-1,5.5,5.5,8.5
64003687,5.2,6.5,4.0,-1,-1,-1,4.75,8.0,9.25
64003688,5.4,6.25,2.6,-1,-1,-1,5.5,8.75,9.5
64003689,4.2,5.25,4.2,-1,-1,-1,5.5,7.5,9.75
64003690,7.2,5.25,2.6,4.25,5.25,5.75,-1,-1,-1
64003691,8.0,7.0,2.4,6.25,4.75,6.0,-1,-1,-1
64003692,8.2,6.25,4.0,7.25,8.5,8.0,-1,-1,-1
64003693,4.0,6.25,3.4,-1,-1,-1,4.0,6.75,8.5
64003694,6.2,7.75,5.2,-1,-1,-1,6.0,8.0,9.25
64003695,8.0,7.5,4.6,6.75,5.75,7.75,-1,-1,-1
64003696,7.4,7.75,6.2,-1,-1,-1,5.5,8.25,9.75
64003697,5.8,6.5,4.6,-1,-1,-1,4.5,8.75,9.5
64003698,7.2,7.25,5.0,7.75,8.25,7.0,-1,-1,-1
64003699,7.0,7.0,7.0,6.25,6.0,5.0,-1,-1,-1
64003700,4.6,6.25,2.6,-1,-1,-1,4.75,5.75,9.0
64003701,5.6,6.5,2.8,-1,-1,-1,2.25,7.0,7.75
64003702,7.0,6.0,4.8,-1,-1,-1,2.0,7.5,10.0
64003703,7.0,6.5,5.6,5.75,7.25,6.5,-1,-1,-1
64003704,3.8,5.75,4.2,-1,-1,-1,3.75,7.5,9.5
64003705,3.8,7.5,5.8,-1,-1,-1,7.0,8.75,9.5
64003706,5.4,6.0,2.6,-1,-1,-1,5.5,7.0,9.0
64003707,5.2,6.0,3.4,-1,-1,-1,4.5,7.25,8.5
64003708,4.4,5.0,3.2,-1,-1,-1,4.25,6.0,9.0
64003709,8.2,8.25,6.2,6.75,9.0,7.75,-1,-1,-1
64003710,4.8,5.0,2.8,-1,-1,-1,3.25,6.25,9.25
64003711,7.4,7.5,3.0,4.75,7.25,7.5,-1,-1,-1
64003712,4.2,5.5,1.8,-1,-1,-1,1.75,5.5,8.25
64003713,6.6,7.5,5.6,-1,-1,-1,6.25,7.25,9.75
64003714,6.8,5.0,3.2,-1,-1,-1,5.25,8.25,9.75
64003715,7.8,7.75,6.2,5.5,6.75,5.5,-1,-1,-1
64003716,6.6,7.0,4.0,-1,-1,-1,6.75,7.0,9.25
64003717,7.8,6.25,6.0,7.75,8.25,8.25,-1,-1,-1
64003718,6.8,6.5,3.4,-1,-1,-1,6.25,8.25,9.5
64003719,4.6,6.0,3.4,-1,-1,-1,3.75,6.25,7.75
64003720,6.0,5.5,2.6,5.75,5.0,6.75,-1,-1,-1
64003721,6.2,6.75,3.6,6.0,5.5,5.5,-1,-1,-1
64003722,5.6,5.25,3.6,-1,-1,-1,2.5,6.25,8.75
64003723,5.8,4.25,3.2,-1,-1,-1,4.5,6.75,8.75
64003724,7.0,5.25,2.8,5.25,7.5,5.25,-1,-1,-1
64003725,5.2,5.75,4.0,-1,-1,-1,7.25,8.25,9.25
64003726,6.0,5.75,3.2,-1,-1,-1,3.75,6.5,9.0
64003727,5.8,8.25,5.4,-1,-1,-1,6.0,8.25,9.5
64003728,3.6,5.5,2.8,-1,-1,-1,3.25,5.0,7.5
64003729,3.4,5.25,2.6,-1,-1,-1,4.75,7.0,9.5
64003730,6.2,6.0,2.8,-1,-1,-1,7.5,7.75,9.25
64003731,7.4,6.5,5.4,7.0,4.5,6.25,-1,-1,-1
64003732,7.6,7.25,3.6,7.0,7.0,5.25,-1,-1,-1
64003733,7.4,4.75,3.8,7.0,6.5,6.25,-1,-1,-1
64003734,7.4,6.25,4.2,6.75,7.5,6.0,-1,-1,-1
64003735,2.8,4.5,3.6,-1,-1,-1,2.25,7.5,8.25
64003736,7.6,6.5,5.8,-1,-1,-1,6.0,7.5,9.5
64003737,8.0,9.0,7.2,-1,-1,-1,6.5,8.75,9.5
64003738,8.6,7.25,5.4,8.0,7.0,8.0,-1,-1,-1
64003739,5.2,7.0,4.4,-1,-1,-1,8.0,8.75,10.0
64003740,8.6,6.5,8.2,8.0,7.25,7.25,-1,-1,-1
64003741,4.6,6.5,2.2,-1,-1,-1,5.25,7.25,9.25
64003742,6.2,6.0,8.2,-1,-1,-1,7.75,7.75,9.75
64003743,6.4,7.75,5.4,-1,-1,-1,8.75,8.75,9.75
64003744,7.6,6.5,3.6,5.0,6.0,6.25,-1,-1,-1
64003745,4.0,6.0,2.8,-1,-1,-1,6.0,7.75,9.0
64003746,3.8,4.25,3.0,-1,-1,-1,5.0,5.75,7.25
64003747,6.0,6.0,2.6,-1,-1,-1,5.75,8.75,9.25
64003748,6.2,7.5,3.0,-1,-1,-1,5.5,7.25,9.5
64003749,4.4,7.25,4.0,-1,-1,-1,3.0,7.5,8.5
64003750,4.4,6.75,3.8,-1,-1,-1,3.5,6.5,8.0
64003751,5.6,6.5,3.2,-1,-1,-1,3.0,6.0,7.25
64003752,4.4,5.75,4.4,4.5,4.75,4.25,-1,-1,-1
64003753,5.6,5.5,2.4,5.5,5.5,3.5,-1,-1,-1
64003754,7.0,5.25,3.0,5.25,4.75,6.75,-1,-1,-1
