SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
49015456,3.4,4.25,3.4,-1,-1,-1,6.0,5.75,7.75
49015457,4.4,5.5,4.0,-1,-1,-1,5.25,7.0,7.5
49015458,3.2,6.0,4.2,-1,-1,-1,7.0,7.5,8.5
49015459,5.4,6.75,5.4,-1,-1,-1,4.0,6.0,7.5
49015460,6.6,6.75,8.0,-1,-1,-1,6.5,8.25,8.25
49015461,3.6,3.25,3.2,-1,-1,-1,3.75,5.0,6.0
49015462,4.0,6.5,-1,-1,-1,-1,1.75,4.5,-1
49015463,3.2,6.0,4.0,-1,-1,-1,6.0,6.5,8.25
49015464,7.6,8.75,9.2,-1,-1,-1,3.75,8.0,9.0
49015465,6.6,3.75,5.4,-1,-1,-1,4.5,7.25,8.75
49015466,3.6,5.5,4.0,-1,-1,-1,4.25,6.5,8.0
49015467,4.8,5.75,4.2,-1,-1,-1,4.0,5.75,7.0
49015468,4.6,4.75,-1,-1,-1,-1,3.25,6.75,-1
49015469,5.2,4.5,2.6,-1,-1,-1,4.0,6.75,8.75
49015470,5.6,4.5,3.2,-1,-1,-1,4.5,7.75,8.25
49015471,6.2,7.0,6.0,6.5,5.5,7.5,-1,-1,-1
49015472,4.8,5.0,4.0,-1,-1,-1,4.0,7.5,8.25
49015473,5.4,6.5,4.0,-1,-1,-1,3.75,7.25,8.0
49015474,8.2,7.5,4.6,7.0,6.75,5.5,-1,-1,-1
49015475,7.4,7.0,6.0,7.25,8.0,7.0,-1,-1,-1
49015476,4.4,5.25,2.2,5.25,4.5,4.75,-1,-1,-1
49015477,4.6,6.25,3.2,-1,-1,-1,3.75,7.0,7.0
49015478,4.4,5.25,2.8,-1,-1,-1,4.0,3.25,7.5
49015479,7.0,3.5,-1,-1,-1,-1,5.5,6.5,-1
49015480,6.4,3.5,2.8,-1,-1,-1,3.75,6.25,8.25
49015481,3.6,4.25,4.0,-1,-1,-1,7.0,7.0,7.25
49015482,3.8,6.25,-1,-1,-1,-1,4.0,6.75,-1
49015483,4.6,6.0,4.0,-1,-1,-1,5.0,5.75,8.0
49015484,5.0,6.25,2.0,-1,-1,-1,3.25,6.25,7.75
49015485,6.4,8.25,5.2,-1,-1,-1,6.25,7.5,10.0
49015486,4.2,4.25,4.2,-1,-1,-1,3.0,6.0,7.0
49015487,4.6,4.5,3.6,-1,-1,-1,4.0,6.5,7.0
49015488,6.4,7.25,3.6,-1,-1,-1,7.75,8.5,9.75
49015489,3.0,3.25,-1,-1,-1,-1,2.25,5.0,-1
49015490,7.2,7.5,5.0,-1,-1,-1,7.5,7.25,9.5
49015491,6.6,7.75,8.0,4.5,5.25,2.75,-1,-1,-1
49015492,5.8,5.5,4.4,3.5,4.5,4.0,-1,-1,-1
49015493,4.8,6.5,5.0,-1,-1,-1,5.0,6.5,8.75
49015494,2.8,2.75,-1,-1,-1,-1,3.25,3.5,-1
49015495,4.4,3.25,4.2,-1,-1,-1,3.25,5.5,6.75
49015496,6.4,6.25,4.6,-1,-1,-1,6.75,7.25,6.75
49015498,3.6,5.5,3.0,-1,-1,-1,7.75,7.25,8.0
49015499,3.4,4.75,3.6,-1,-1,-1,3.5,6.0,7.25
49015500,5.6,4.5,4.4,-1,-1,-1,6.75,7.75,10.0
49015501,6.0,6.5,5.8,-1,-1,-1,3.0,5.5,6.75
49015502,6.4,4.75,4.6,4.25,6.25,4.0,-1,-1,-1
49015503,9.2,7.75,9.2,7.25,8.0,6.5,-1,-1,-1
49015504,3.0,4.5,3.8,-1,-1,-1,3.25,4.25,5.75
49015505,4.6,6.5,4.4,-1,-1,-1,5.75,6.75,7.25
49015506,5.0,6.75,3.0,-1,-1,-1,3.75,6.5,7.75
49015507,6.4,7.5,4.0,-1,-1,-1,4.25,7.0,9.25
49015508,3.6,4.5,3.4,-1,-1,-1,3.25,4.0,4.75
49015509,6.4,5.0,3.6,4.5,5.75,4.0,-1,-1,-1
49015510,6.6,6.5,6.4,-1,-1,-1,6.5,8.0,8.5
49015511,5.6,5.5,6.6,-1,-1,-1,5.25,7.25,7.25
49015512,4.4,4.25,-1,-1,-1,-1,3.75,5.0,-1
49015513,6.2,4.25,4.2,-1,-1,-1,4.5,8.0,8.5
49015514,4.4,7.0,4.4,-1,-1,-1,4.25,6.25,8.0
49015515,6.4,5.75,3.6,-1,-1,-1,5.0,7.25,8.75
49015516,7.0,7.25,6.4,-1,-1,-1,6.25,8.25,10.0
49015517,6.6,6.5,4.6,-1,-1,-1,3.25,7.0,8.0
49015518,6.2,7.0,4.4,5.5,8.25,6.25,-1,-1,-1
49015519,7.2,7.25,5.4,-1,-1,-1,8.0,8.25,9.5
49015520,4.6,4.33,3.8,-1,-1,-1,5.5,7.75,7.75
49015521,8.8,8.25,9.2,-1,-1,-1,7.75,9.25,9.75
49015522,2.2,5.25,3.0,-1,-1,-1,5.0,5.75,9.0
49015523,4.6,5.25,-1,-1,-1,-1,3.25,6.0,-1
49015524,6.4,7.25,-1,-1,-1,-1,6.0,7.25,-1
49015525,7.8,4.0,3.2,5.75,5.25,4.25,-1,-1,-1
49015526,2.6,2.75,3.2,-1,-1,-1,3.25,6.25,6.25
49015527,3.8,5.0,3.6,-1,-1,-1,4.0,5.25,6.25
49015528,4.2,3.0,3.6,-1,-1,-1,4.25,7.5,8.0
49015529,6.4,6.25,5.8,5.75,6.0,4.75,-1,-1,-1
49015530,3.0,6.5,2.8,-1,-1,-1,3.75,7.0,8.25
49015531,3.2,5.5,-1,-1,-1,-1,3.25,5.25,-1
49015532,4.2,4.75,2.8,-1,-1,-1,3.25,5.25,6.75
49015533,5.6,5.5,4.4,-1,-1,-1,4.25,6.0,7.75
49015534,7.4,7.5,7.0,6.25,7.25,6.25,-1,-1,-1
49015535,6.2,5.75,4.0,-1,-1,-1,3.5,6.25,8.0
49015536,6.6,6.25,4.4,-1,-1,-1,4.25,5.75,8.0
49015537,3.6,6.25,3.6,-1,-1,-1,2.0,5.5,8.75
49015538,6.8,5.25,4.6,-1,-1,-1,6.25,7.0,8.5
49015539,6.2,6.0,3.8,5.75,4.75,5.5,-1,-1,-1
49015540,8.0,5.25,6.0,-1,-1,-1,7.0,8.75,9.25
49015541,4.8,6.75,3.6,-1,-1,-1,8.0,6.75,9.75
