SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
61002961,5.2,4.0,-1,4.0,5.5,5.5,-1,-1,-1
61002962,5.6,5.0,4.6,4.75,3.25,4.5,-1,-1,-1
61002963,7.4,5.0,3.8,4.25,6.0,4.25,-1,-1,-1
61002964,8.4,7.25,7.6,6.75,6.75,6.5,-1,-1,-1
61002965,7.6,6.75,4.8,4.5,7.0,5.25,-1,-1,-1
61002966,7.4,6.5,6.4,5.25,7.0,6.0,-1,-1,-1
61002967,6.4,6.75,4.4,5.75,5.75,4.25,-1,-1,-1
61002968,8.0,7.0,4.6,6.5,7.5,5.0,-1,-1,-1
61002969,7.8,6.0,5.0,7.75,7.75,8.0,-1,-1,-1
61002970,4.6,6.5,3.6,-1,-1,-1,3.75,6.0,7.5
61002971,8.2,6.5,7.8,7.5,7.25,5.0,-1,-1,-1
61002972,5.6,6.25,3.0,-1,-1,-1,3.75,6.25,8.25
61002973,6.0,-1,-1,-1,4.75,4.5,-1,-1,-1
61002974,7.4,5.75,4.6,6.75,7.75,6.0,-1,-1,-1
61002975,8.0,6.25,6.0,7.0,7.75,6.5,-1,-1,-1
61002976,5.4,7.25,9.0,-1,-1,-1,5.25,5.5,9.25
61002977,8.4,-1,-1,-1,8.25,9.25,-1,-1,-1
61002978,4.2,6.25,2.6,-1,-1,-1,2.25,6.25,7.5
61002979,8.2,-1,-1,-1,7.0,7.75,-1,-1,-1
61002980,8.4,8.25,7.0,5.5,7.0,5.5,-1,-1,-1
61002981,8.8,6.0,8.0,5.5,8.75,8.25,-1,-1,-1
61002982,4.2,-1,-1,-1,3.5,4.75,-1,-1,-1
61002983,7.2,6.75,2.8,-1,-1,-1,5.5,8.25,9.25
61002984,6.4,5.75,5.4,7.0,5.0,4.75,-1,-1,-1
61002985,7.0,6.25,2.8,2.75,4.0,3.75,-1,-1,-1
61002986,7.4,7.0,7.8,6.0,8.0,5.5,-1,-1,-1
61002987,8.8,6.5,8.4,6.75,8.0,6.75,-1,-1,-1
61002988,8.0,6.0,7.8,6.5,8.0,7.25,-1,-1,-1
