SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
49010540,7.4,7.5,4.0,3.75,6.75,6.25,-1,-1,-1,5.58,-1
49010541,4.6,7.75,3.0,6.0,4.5,4.75,-1,-1,-1,5.08,-1
49010542,7.0,7.5,4.0,5.5,5.75,6.0,4.5,6.5,8.0,5.75,6.33
49010543,3.2,5.0,-1,3.75,2.25,3.25,5.25,3.25,-1,3.08,-1
49010544,4.6,8.25,4.2,4.5,3.5,4.25,-1,-1,-1,4.08,-1
49010545,6.8,7.25,7.0,5.5,5.75,5.0,-1,-1,-1,5.42,-1
49010546,8.4,6.75,5.0,7.5,7.75,4.5,-1,-1,-1,6.58,-1
49010547,5.6,5.5,3.6,3.5,5.0,3.75,3.25,4.0,6.25,4.08,4.5
49010548,4.2,6.25,5.4,5.25,5.5,3.25,-1,-1,-1,4.67,-1
49010549,3.6,6.0,3.8,2.75,3.0,4.0,-1,-1,-1,3.25,-1
49010550,3.2,5.75,-1,2.25,3.25,2.5,7.25,7.25,-1,2.67,-1
49010551,6.0,5.75,4.0,6.75,5.75,2.25,3.5,6.0,6.0,4.92,5.17
49010552,2.6,2.5,-1,3.25,2.25,2.0,2.75,4.25,-1,2.5,-1
49010553,5.6,6.0,5.2,4.75,4.75,4.75,-1,-1,-1,4.75,-1
49010554,7.0,6.25,5.2,7.0,7.0,6.5,-1,-1,-1,6.83,-1
49010555,9.4,8.5,6.6,7.5,8.0,4.75,-1,-1,-1,6.75,-1
49010556,5.8,8.0,4.6,3.5,5.25,6.75,-1,-1,-1,5.17,-1
49010557,6.2,6.5,2.4,4.5,6.0,3.0,4.5,5.25,8.0,4.5,5.92
49010558,6.0,7.0,3.0,4.75,5.25,4.25,4.0,5.25,7.5,4.75,5.58
49010559,7.0,6.5,3.6,6.5,7.0,5.75,-1,-1,-1,6.42,-1
49010560,5.6,6.25,4.0,6.0,6.75,3.25,4.25,5.25,6.75,5.33,5.42
49010561,5.4,5.25,4.0,4.5,5.0,5.5,-1,-1,-1,5.0,-1
49010562,7.8,9.5,6.2,6.0,7.0,8.0,7.5,9.0,8.5,7.0,8.33
49010563,7.2,9.0,5.6,5.75,4.5,4.0,4.75,6.5,8.0,4.75,6.42
49010564,6.4,6.0,3.6,4.75,5.5,4.75,-1,-1,-1,5.0,-1
49010565,3.6,6.75,3.8,2.75,3.75,3.0,4.0,6.75,8.75,3.17,6.5
49010566,3.8,5.25,4.0,-1,-1,-1,5.75,6.5,9.25,-1,7.17
49010567,6.2,6.25,3.8,5.25,6.25,4.5,-1,-1,-1,5.33,-1
49010568,4.6,5.75,4.2,-1,-1,-1,5.25,5.5,8.5,-1,6.42
49010569,3.6,6.5,4.4,4.5,4.0,3.0,5.0,7.25,7.25,3.83,6.5
49010570,6.4,7.5,4.6,6.75,6.0,5.25,-1,-1,-1,6.0,-1
49010571,7.6,6.5,5.4,5.75,7.75,7.5,-1,-1,-1,7.0,-1
49010572,1.4,3.75,-1,2.25,2.75,2.75,2.25,4.0,-1,2.58,-1
49010573,3.6,4.5,-1,-1,-1,-1,4.5,4.5,-1,-1,-1
49010574,7.6,8.5,5.2,6.0,6.75,4.0,-1,-1,-1,5.58,-1
49010575,7.8,7.75,5.8,7.5,6.0,4.25,-1,-1,-1,5.92,-1
49010576,3.4,5.25,4.8,3.5,4.25,2.5,-1,-1,-1,3.42,-1
49010577,6.0,5.5,4.0,5.25,3.5,5.5,5.0,7.5,8.5,4.75,7.0
49010578,3.0,5.25,3.0,3.25,3.75,3.25,2.75,5.25,7.5,3.42,5.17
49010579,5.0,6.0,5.6,2.75,2.0,2.5,-1,-1,-1,2.42,-1
49010580,5.0,6.0,4.2,4.0,5.0,3.75,3.25,6.25,6.75,4.25,5.42
49010581,6.6,5.25,3.0,6.25,4.75,4.75,-1,-1,-1,5.25,-1
49010582,4.8,6.0,2.0,6.5,6.0,3.5,-1,-1,-1,5.33,-1
49010583,8.0,6.25,6.0,5.75,8.75,9.75,-1,-1,-1,8.08,-1
49010584,6.8,7.25,5.4,6.75,5.25,5.0,-1,-1,-1,5.67,-1
49010585,3.0,6.75,4.6,3.75,4.0,3.25,2.25,5.25,6.5,3.67,4.67
49010586,8.6,7.5,5.6,6.25,6.75,7.75,-1,-1,-1,6.92,-1
49010587,5.4,6.5,4.8,5.25,3.25,5.75,-1,-1,-1,4.75,-1
49010588,8.0,7.0,5.4,7.75,8.0,8.5,-1,-1,-1,8.08,-1
49010589,5.4,7.5,4.4,3.75,4.25,3.75,-1,-1,-1,3.92,-1
49010590,7.2,7.0,4.0,6.0,6.25,3.75,-1,-1,-1,5.33,-1
49010591,5.0,5.5,2.8,3.25,4.25,5.5,6.0,6.75,9.0,4.33,7.25
49010592,7.0,6.5,4.2,5.0,6.5,4.0,4.75,8.25,8.0,5.17,7.0
49010593,7.4,5.5,4.2,5.0,6.0,3.5,-1,-1,-1,4.83,-1
49010594,8.4,4.75,4.8,5.75,6.25,6.5,-1,-1,-1,6.17,-1
49010595,8.2,7.5,4.0,6.75,6.5,5.5,4.25,7.5,8.0,6.25,6.58
49010596,7.6,8.0,6.6,5.0,6.5,5.0,4.5,5.5,6.25,5.5,5.42
49010597,5.6,4.75,3.8,3.5,4.5,3.5,-1,-1,-1,3.83,-1
49010598,8.8,8.0,8.4,6.5,4.5,5.0,4.0,5.75,7.25,5.33,5.67
49010599,4.6,6.75,4.0,4.25,2.5,4.5,4.0,6.75,7.0,3.75,5.92
49010600,4.8,8.0,3.8,2.25,4.75,2.0,2.75,6.0,7.5,3.0,5.42
49010601,2.6,5.75,4.0,3.25,4.0,2.75,-1,-1,-1,3.33,-1
49010602,3.8,6.5,3.2,-1,-1,-1,4.5,6.0,7.25,-1,5.92
49010603,7.6,7.0,4.8,4.75,6.0,6.0,-1,-1,-1,5.58,-1
49010604,3.4,7.0,4.2,3.75,3.25,3.25,-1,-1,-1,3.42,-1
49010605,6.2,7.75,3.6,5.0,2.75,3.75,3.5,6.0,7.25,3.83,5.58
49010606,8.0,7.5,5.0,6.25,7.5,5.25,-1,-1,-1,6.33,-1
49010607,4.2,6.25,3.6,3.5,4.5,5.25,3.75,6.0,7.5,4.42,5.75
49010608,5.4,7.25,6.6,5.25,7.0,5.0,-1,-1,-1,5.75,-1
49010609,4.2,5.0,4.6,4.25,2.75,3.5,4.0,6.0,7.25,3.5,5.75
49010610,9.2,8.5,8.6,7.75,8.5,5.75,-1,-1,-1,7.33,-1
49010611,7.0,7.5,4.6,5.0,6.25,4.75,-1,-1,-1,5.33,-1
49010612,8.0,7.25,6.8,7.75,8.5,7.75,-1,-1,-1,8.0,-1
49010613,3.2,5.25,4.8,4.25,3.5,4.75,-1,-1,-1,4.17,-1
49010614,5.6,6.5,3.8,4.5,5.25,3.25,-1,-1,-1,4.33,-1
49010615,7.0,8.0,6.6,-1,-1,-1,9.25,-1,8.75,-1,9.33
49010616,5.8,6.25,6.4,4.75,7.25,4.5,-1,-1,-1,5.5,-1
49010617,8.0,5.75,7.2,7.75,7.75,6.0,-1,-1,-1,7.17,-1
49010618,6.4,5.75,3.8,3.25,4.5,4.5,-1,-1,-1,4.08,-1
49010619,6.0,6.0,6.0,5.75,5.75,5.0,-1,-1,-1,5.5,-1
49010620,7.8,7.25,9.4,7.0,5.5,6.0,-1,-1,-1,6.17,-1
49010621,5.6,6.25,4.8,4.75,5.25,4.75,-1,-1,-1,4.92,-1
49010622,3.4,5.75,-1,2.0,4.25,4.5,3.75,3.25,-1,3.58,-1
49010623,6.4,8.0,5.2,4.25,6.5,4.25,7.0,8.25,8.0,5.0,7.75
49010624,4.8,7.75,7.2,-1,-1,-1,4.75,7.5,8.0,-1,6.75
49010625,6.6,7.5,6.2,5.5,5.25,6.0,3.75,7.0,7.75,5.58,6.17
49010626,4.2,6.5,5.0,5.0,5.0,4.25,-1,-1,-1,4.75,-1
49010627,7.0,6.5,8.4,7.25,7.0,6.0,-1,-1,-1,6.75,-1
49010628,2.2,5.5,-1,-1,-1,-1,3.75,6.5,-1,-1,-1
49010629,6.8,5.5,4.8,5.0,6.0,6.25,4.0,5.25,9.0,5.75,6.08
49010630,6.0,5.75,4.4,7.0,5.75,4.5,-1,-1,-1,5.75,-1
49010631,5.2,5.0,5.0,4.5,6.0,3.75,-1,-1,-1,4.75,-1
49010632,5.0,8.0,5.0,5.0,3.75,5.5,-1,-1,-1,4.75,-1
49010633,6.6,6.0,3.8,4.75,4.0,4.75,-1,-1,-1,4.5,-1
49010634,5.2,6.25,8.6,4.25,5.0,4.75,-1,-1,-1,4.67,-1
49010635,7.4,6.5,8.0,7.75,7.5,4.75,-1,-1,-1,6.67,-1
49010636,3.6,5.25,-1,-1,-1,-1,4.5,5.25,-1,-1,-1
49010637,2.2,5.75,-1,2.5,2.0,3.75,4.0,6.0,-1,2.75,-1
49010638,6.6,5.25,6.6,6.0,7.5,3.75,-1,-1,-1,5.75,-1
49010639,4.0,4.75,-1,2.5,4.25,3.5,3.0,4.0,-1,3.42,-1
49010640,6.8,5.25,8.2,6.5,6.5,5.75,-1,-1,-1,6.25,-1
49010641,7.4,7.25,6.4,7.25,6.75,4.25,-1,-1,-1,6.08,-1
49010642,3.8,5.75,3.4,3.75,2.75,5.0,4.25,7.0,8.25,3.83,6.5
49010643,5.6,5.5,6.0,5.5,4.75,3.5,-1,-1,-1,4.58,-1
49010644,5.2,7.0,4.2,5.0,5.5,4.25,-1,-1,-1,4.92,-1
49010645,4.8,6.5,6.4,-1,-1,-1,4.75,7.0,8.5,-1,6.75
49010646,7.8,6.25,4.8,5.0,5.75,4.75,-1,-1,-1,5.17,-1
49010647,5.6,6.5,5.8,6.5,6.75,5.75,3.5,7.5,7.5,6.33,6.17
49010648,7.0,7.5,5.4,7.0,7.75,4.25,-1,-1,-1,6.33,-1
49010649,3.6,7.0,3.6,3.25,4.5,4.0,3.25,5.75,8.25,3.92,5.75
49010650,7.4,6.25,5.0,6.0,8.5,4.25,-1,-1,-1,6.25,-1
49010651,5.6,5.75,5.4,5.5,4.5,4.75,-1,-1,-1,4.92,-1
49010652,7.4,6.25,6.2,7.25,7.25,4.25,-1,-1,-1,6.25,-1
49010653,6.8,7.75,5.4,5.25,6.25,4.25,5.0,8.0,8.0,5.25,7.0
49010654,3.8,7.5,4.0,4.25,5.25,4.75,-1,-1,-1,4.75,-1
49010655,8.2,8.25,9.4,5.25,7.0,5.75,-1,-1,-1,6.0,-1
49010656,5.0,7.25,4.6,4.25,6.5,4.75,-1,-1,-1,5.17,-1
49010657,4.6,7.0,4.2,5.5,6.75,5.5,-1,-1,-1,5.92,-1
49010658,6.2,6.5,5.2,5.25,5.5,4.25,-1,-1,-1,5.0,-1
49010659,3.8,7.0,4.6,3.25,3.5,5.0,2.25,7.5,7.75,3.92,5.83
49010660,7.4,8.25,7.0,-1,-1,-1,8.75,8.75,9.5,-1,9.0
