SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
09000079,4.2,8.0,3.4,-1,-1,-1,8.5,8.0,9.25,-1,8.58
09000080,5.6,7.5,3.8,-1,-1,-1,9.0,7.75,7.75,-1,8.17
09000081,9.2,8.25,3.2,6.75,7.75,7.25,9.0,6.5,7.75,7.25,7.75
09000082,5.8,7.5,4.8,-1,-1,-1,8.75,9.25,8.75,-1,8.92
09000083,3.8,7.25,3.6,-1,-1,-1,4.75,6.25,7.0,-1,6.0
09000084,4.8,7.75,3.8,-1,-1,-1,5.5,5.25,7.75,-1,6.17
09000085,4.6,7.75,2.8,-1,-1,-1,6.75,7.5,7.5,-1,7.25
09000086,6.0,7.0,3.2,-1,-1,-1,7.25,7.75,8.5,-1,7.83
09000087,3.6,4.75,3.0,-1,-1,-1,6.25,6.0,7.5,-1,6.58
09000088,9.0,7.0,4.8,6.5,8.75,9.0,-1,-1,-1,8.08,-1
09000089,3.6,6.25,5.2,-1,-1,-1,5.25,6.75,7.5,-1,6.5
09000090,3.2,7.25,3.8,-1,-1,-1,4.75,4.5,6.0,-1,5.08
09000091,3.4,7.5,4.0,-1,-1,-1,5.25,5.25,7.0,-1,5.83
09000092,3.4,7.25,4.4,-1,-1,-1,5.5,6.5,5.75,-1,5.92
09000093,6.4,8.5,3.4,5.5,6.5,5.5,-1,-1,-1,5.83,-1
09000094,6.0,7.0,3.8,-1,-1,-1,6.5,8.25,8.5,-1,7.75
09000095,6.6,5.25,4.8,-1,-1,-1,5.75,6.75,8.0,-1,6.83
09000096,6.4,8.25,4.2,-1,-1,-1,7.5,7.25,8.75,-1,7.83
09000097,3.6,8.0,2.4,-1,-1,-1,9.25,9.0,8.75,-1,9.0
09000098,4.0,6.25,3.4,4.5,4.25,6.5,-1,-1,-1,5.08,-1
09000099,4.8,8.25,4.0,-1,-1,-1,8.5,9.25,8.75,-1,8.83
09000100,8.6,7.5,5.8,6.25,6.0,5.0,-1,-1,-1,5.75,-1
09000101,3.6,7.25,3.8,-1,-1,-1,4.25,7.5,8.25,-1,6.67
09000102,5.6,8.0,4.6,3.5,3.25,5.5,7.5,9.0,8.75,4.08,8.42
09000103,5.4,7.0,2.4,-1,-1,-1,7.75,7.0,7.5,-1,7.42
09000104,7.0,7.0,3.4,7.0,6.0,4.75,-1,-1,-1,5.92,-1
09000105,6.2,7.75,4.4,-1,-1,-1,8.5,8.25,9.25,-1,8.67
09000106,5.4,7.5,3.6,-1,-1,-1,8.75,8.25,8.75,-1,8.58
09000107,5.6,8.5,3.0,-1,-1,-1,8.5,8.5,7.75,-1,8.25
09000108,7.4,7.75,5.4,5.75,6.5,6.25,-1,-1,-1,6.17,-1
09000109,6.4,8.75,4.2,-1,-1,-1,9.0,9.75,8.5,-1,9.08
09000110,5.0,8.0,4.0,4.5,5.75,5.5,-1,-1,-1,5.25,-1
09000111,4.6,8.0,5.2,-1,-1,-1,8.0,7.25,7.75,-1,7.67
09000112,4.2,8.75,2.8,-1,-1,-1,7.0,8.5,8.75,-1,8.08
09000113,3.0,6.5,3.6,3.75,3.25,4.75,-1,-1,-1,3.92,-1
09000114,5.4,8.0,5.2,-1,-1,-1,7.75,7.75,8.75,-1,8.08
09000115,5.4,7.0,4.8,4.0,5.25,5.5,7.5,9.0,8.75,4.92,8.42
09000116,4.8,7.5,5.2,-1,-1,-1,6.0,8.0,8.25,-1,7.42
09000117,5.2,7.5,5.0,3.5,3.25,4.25,5.25,7.75,9.25,3.67,7.42
09000118,5.0,7.75,4.8,-1,-1,-1,7.0,8.25,9.25,-1,8.17
09000119,3.0,7.5,3.6,-1,-1,-1,8.25,6.75,8.75,-1,7.92
09000120,6.8,8.0,3.8,-1,-1,-1,8.75,8.75,9.25,-1,8.92
09000121,5.8,7.0,3.6,-1,-1,-1,8.25,9.25,9.0,-1,8.83
