SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
62002587,2.6,6.5,2.0,-1,-1,-1,4.75,3.75,4.25,-1,4.25
62002588,5.4,5.0,3.2,6.5,5.0,5.0,-1,-1,-1,5.5,-1
62002589,2.4,8.5,2.4,-1,-1,-1,4.25,6.75,7.5,-1,6.17
62002590,6.6,7.5,2.6,3.5,4.5,5.0,-1,-1,-1,4.33,-1
62002591,3.4,9.0,4.6,-1,-1,-1,7.0,6.5,8.75,-1,7.42
62002592,2.4,5.25,2.2,-1,-1,-1,3.75,5.5,7.5,-1,5.58
62002593,5.8,7.25,3.4,5.75,4.25,4.25,-1,-1,-1,4.75,-1
62002594,4.0,5.0,4.2,-1,-1,-1,4.75,4.75,7.0,-1,5.5
62002595,2.4,6.5,2.4,-1,-1,-1,4.75,7.0,7.0,-1,6.25
62002596,7.6,6.25,3.2,6.5,7.5,6.5,-1,-1,-1,6.83,-1
62002597,3.6,6.25,2.6,-1,-1,-1,5.75,7.0,7.5,-1,6.75
62002598,1.8,5.5,2.6,-1,-1,-1,4.25,5.75,7.25,-1,5.75
62002599,1.6,5.5,3.2,-1,-1,-1,4.5,6.25,7.0,-1,5.92
62002600,4.2,6.5,4.0,4.5,3.0,5.5,-1,-1,-1,4.33,-1
62002601,3.2,5.75,3.0,-1,-1,-1,5.5,4.75,7.0,-1,5.75
62002602,3.8,5.25,3.6,-1,-1,-1,2.75,4.0,6.0,-1,4.25
62002603,3.8,5.75,1.8,-1,-1,-1,5.0,6.25,7.5,-1,6.25
62002604,3.4,5.0,3.8,-1,-1,-1,3.75,4.75,7.0,-1,5.17
62002605,3.4,6.0,2.2,-1,-1,-1,4.25,7.25,5.25,-1,5.58
62002606,2.0,2.75,2.8,-1,-1,-1,2.75,3.0,3.75,-1,3.17
62002607,3.4,6.25,2.6,-1,-1,-1,2.25,3.5,3.5,-1,3.08
62002608,2.4,2.75,2.4,-1,-1,-1,2.5,2.0,4.75,-1,3.08
62002609,2.2,2.5,3.0,-1,-1,-1,3.75,4.75,6.25,-1,4.92
62002610,4.0,5.75,2.8,-1,-1,-1,6.75,7.0,8.75,-1,7.5
62002611,2.2,3.25,2.0,-1,-1,-1,2.5,3.25,3.5,-1,3.08
62002612,4.4,6.75,3.6,-1,-1,-1,3.5,6.5,7.25,-1,5.75
62002613,3.2,6.5,4.0,-1,-1,-1,5.5,7.0,7.5,-1,6.67
62002614,2.0,5.0,3.4,-1,-1,-1,4.0,5.5,6.75,-1,5.42
62002615,5.4,9.0,3.2,-1,-1,-1,7.75,6.0,8.25,-1,7.33
62002616,2.2,5.0,2.6,-1,-1,-1,4.75,4.25,6.75,-1,5.25
62002617,2.6,6.75,2.8,-1,-1,-1,3.25,4.5,5.25,-1,4.33
62002618,3.8,8.25,2.4,4.0,3.75,5.75,-1,-1,-1,4.5,-1
62002619,2.6,7.25,3.4,-1,-1,-1,3.0,6.0,5.75,-1,4.92
62002620,3.2,5.0,1.2,-1,-1,-1,4.25,4.5,6.5,-1,5.08
62002621,3.0,5.0,2.6,-1,-1,-1,5.25,7.5,7.25,-1,6.67
62002622,3.2,5.25,1.6,-1,-1,-1,4.25,3.25,5.25,-1,4.25
62002623,2.0,5.5,2.6,-1,-1,-1,2.0,4.25,5.5,-1,3.92
62002624,2.4,3.5,3.6,-1,-1,-1,3.75,7.25,6.25,-1,5.75
62002625,4.2,8.0,2.4,-1,-1,-1,4.75,7.5,8.0,-1,6.75
62002626,3.4,6.5,3.0,-1,-1,-1,4.25,4.75,6.5,-1,5.17
62002627,2.0,4.0,3.0,-1,-1,-1,4.0,3.25,5.25,-1,4.17
62002628,4.4,3.75,2.8,-1,-1,-1,5.0,6.0,5.75,-1,5.58
62002629,4.0,6.0,2.8,-1,-1,-1,6.25,4.75,7.5,-1,6.17
62002630,3.2,6.25,2.2,-1,-1,-1,4.25,3.25,7.0,-1,4.83
62002631,2.8,5.25,2.2,-1,-1,-1,5.75,5.25,7.0,-1,6.0
62002632,2.6,4.0,3.6,-1,-1,-1,3.75,6.0,7.0,-1,5.58
62002633,5.0,6.75,2.6,-1,-1,-1,5.75,7.5,7.5,-1,6.92
62002634,4.0,6.75,2.4,-1,-1,-1,7.5,7.25,7.0,-1,7.25
62002635,2.0,1.75,2.6,-1,-1,-1,3.75,4.0,6.25,-1,4.67
62002636,3.6,5.5,4.2,-1,-1,-1,5.25,6.0,6.25,-1,5.83
62002637,2.0,2.5,2.6,-1,-1,-1,4.0,3.5,5.5,-1,4.33
62002638,4.4,5.75,3.2,-1,-1,-1,3.5,5.75,7.5,-1,5.58
62002639,2.8,5.25,3.6,-1,-1,-1,3.75,4.25,5.75,-1,4.58
62002640,3.6,6.25,3.6,-1,-1,-1,2.75,2.25,4.75,-1,3.25
62002641,4.0,8.0,3.6,-1,-1,-1,6.25,8.25,7.75,-1,7.42
62002642,3.8,7.75,4.2,-1,-1,-1,3.25,5.0,5.5,-1,4.58
62002643,3.0,8.5,5.2,-1,-1,-1,4.5,8.75,8.25,-1,7.17
62002644,2.8,5.25,3.8,-1,-1,-1,4.75,7.25,7.0,-1,6.33
62002645,2.2,6.25,3.4,-1,-1,-1,5.5,5.75,6.75,-1,6.0
62002646,3.2,5.75,3.4,-1,-1,-1,3.25,3.75,5.75,-1,4.25
62002647,3.8,6.75,3.6,-1,-1,-1,3.0,5.5,5.5,-1,4.67
62002648,3.8,5.5,3.6,-1,-1,-1,8.25,8.0,8.0,-1,8.08
62002649,4.4,5.0,3.6,5.75,4.25,4.75,-1,-1,-1,4.92,-1
62002650,2.2,4.75,1.8,-1,-1,-1,2.5,5.0,5.5,-1,4.33
62002651,2.8,4.5,2.2,-1,-1,-1,4.25,3.75,7.25,-1,5.08
62002652,3.0,3.0,3.2,-1,-1,-1,4.75,3.75,5.5,-1,4.67
62002653,4.4,7.25,3.8,-1,-1,-1,5.0,6.5,8.0,-1,6.5
62002654,4.0,7.0,4.2,-1,-1,-1,7.25,8.25,7.75,-1,7.75
62002656,3.2,4.0,3.0,-1,-1,-1,4.25,4.75,7.0,-1,5.33
62002657,3.0,6.25,2.6,-1,-1,-1,3.75,4.5,7.75,-1,5.33
62002658,1.6,5.0,4.0,-1,-1,-1,4.5,2.75,6.0,-1,4.42
62002659,2.8,3.25,3.4,-1,-1,-1,3.5,2.5,5.75,-1,3.92
62002660,3.0,4.5,2.8,-1,-1,-1,2.75,2.5,3.75,-1,3.0
62002661,2.2,5.0,3.6,-1,-1,-1,3.25,5.5,6.75,-1,5.17
62002662,7.6,7.75,3.6,5.75,8.25,7.5,-1,-1,-1,7.17,-1
62002663,2.4,5.5,2.8,-1,-1,-1,3.25,3.0,4.25,-1,3.5
62002664,2.4,3.5,2.4,-1,-1,-1,3.0,2.75,5.5,-1,3.75
62002665,3.2,3.0,2.6,-1,-1,-1,3.0,4.75,4.25,-1,4.0
62002666,1.6,3.0,2.6,-1,-1,-1,3.0,2.25,2.25,-1,2.5
62002667,3.6,7.0,1.8,-1,-1,-1,6.0,5.5,6.25,-1,5.92
62002668,3.4,5.75,2.6,-1,-1,-1,7.0,6.75,6.5,-1,6.75
62002669,2.6,5.5,3.4,-1,-1,-1,4.75,5.25,7.25,-1,5.75
62002670,4.8,6.25,3.8,-1,-1,-1,5.0,6.25,7.5,-1,6.25
62002671,3.0,6.75,3.0,-1,-1,-1,5.25,5.75,8.0,-1,6.33
62002672,2.8,5.25,2.8,-1,-1,-1,4.25,5.0,6.0,-1,5.08
62002673,2.2,5.5,2.2,-1,-1,-1,5.25,6.25,7.25,-1,6.25
62002674,2.2,4.0,2.8,-1,-1,-1,1.75,5.25,6.25,-1,4.42
62002675,2.8,5.75,2.4,-1,-1,-1,4.5,5.5,7.25,-1,5.75
62002676,4.4,7.0,3.0,-1,-1,-1,6.0,6.25,6.75,-1,6.33
62002677,3.0,4.5,2.8,-1,-1,-1,4.75,4.75,4.75,-1,4.75
62002678,5.0,7.75,2.8,-1,-1,-1,5.25,8.75,8.5,-1,7.5
62002679,3.0,5.75,2.2,-1,-1,-1,2.5,3.0,7.0,-1,4.17
62002680,4.2,8.0,3.0,-1,-1,-1,7.75,8.5,8.5,-1,8.25
62002681,2.6,6.0,3.0,-1,-1,-1,4.25,5.0,6.0,-1,5.08
62002682,3.6,5.75,3.0,-1,-1,-1,4.0,7.5,8.25,-1,6.58
62002683,2.8,5.25,3.2,-1,-1,-1,5.0,3.75,4.0,-1,4.25
62002684,2.2,4.25,3.4,-1,-1,-1,4.25,4.75,8.0,-1,5.67
62002685,4.0,6.0,4.4,-1,-1,-1,3.75,5.25,5.75,-1,4.92
62002686,5.2,6.0,3.0,-1,-1,-1,5.0,6.0,7.5,-1,6.17
62002687,3.4,4.5,2.4,-1,-1,-1,1.5,2.25,4.0,-1,2.58
62002688,3.2,3.5,3.0,-1,-1,-1,4.0,4.75,6.5,-1,5.08
62002689,3.4,4.25,2.6,-1,-1,-1,3.75,5.0,6.0,-1,4.92
62002690,4.2,6.25,3.2,-1,-1,-1,8.5,9.0,8.75,-1,8.75
62002691,2.2,2.25,2.6,-1,-1,-1,2.75,3.0,5.0,-1,3.58
62002692,4.2,5.0,1.4,-1,-1,-1,8.0,8.25,8.75,-1,8.33
62002693,2.2,3.0,2.4,-1,-1,-1,2.0,5.25,6.0,-1,4.42
62002694,1.8,4.0,3.4,-1,-1,-1,6.5,7.25,7.75,-1,7.17
62002695,3.0,1.75,2.0,-1,-1,-1,3.0,2.25,4.5,-1,3.25
62002696,4.0,6.0,3.6,-1,-1,-1,4.0,5.75,5.75,-1,5.17
62002697,3.2,6.25,2.0,-1,-1,-1,4.25,5.25,7.75,-1,5.75
62002698,3.2,5.25,4.4,-1,-1,-1,4.25,4.25,7.25,-1,5.25
62002699,6.2,7.25,3.4,6.25,5.0,8.0,-1,-1,-1,6.42,-1
62002700,2.8,3.5,2.8,-1,-1,-1,3.0,4.0,7.0,-1,4.67
62002701,2.8,5.75,2.8,-1,-1,-1,4.0,4.75,6.75,-1,5.17
62002702,4.4,6.25,2.4,-1,-1,-1,4.25,6.25,7.25,-1,5.92
62002703,7.2,7.75,3.0,-1,-1,-1,6.75,6.0,7.5,-1,6.75
62002704,2.8,7.25,3.4,-1,-1,-1,5.0,6.25,8.25,-1,6.5
62002705,1.8,4.0,2.0,-1,-1,-1,4.25,4.0,7.0,-1,5.08
62002706,3.2,5.5,3.4,-1,-1,-1,8.0,8.0,8.25,-1,8.08
62002707,3.4,6.0,3.2,-1,-1,-1,7.0,7.0,8.0,-1,7.33
62002708,4.8,6.25,4.6,5.5,3.5,6.75,-1,-1,-1,5.25,-1
62002709,4.2,6.0,3.0,-1,-1,-1,4.75,5.5,6.25,-1,5.5
62002710,2.8,6.0,2.0,-1,-1,-1,4.25,4.5,5.75,-1,4.83
62002711,3.6,7.25,3.0,-1,-1,-1,4.5,6.25,6.75,-1,5.83
62002712,4.0,2.5,4.0,-1,-1,-1,2.0,4.75,6.0,-1,4.25
62002713,3.2,6.75,3.4,-1,-1,-1,5.0,7.75,7.5,-1,6.75
62002714,4.0,4.5,4.2,-1,-1,-1,5.75,7.5,8.5,-1,7.25
62002715,3.4,5.0,3.4,-1,-1,-1,4.75,5.5,6.75,-1,5.67
62002716,4.2,5.5,3.6,-1,-1,-1,4.5,5.25,6.5,-1,5.42
62002717,2.6,6.0,1.8,-1,-1,-1,6.25,6.5,7.75,-1,6.83
62002718,4.8,6.5,3.4,4.5,4.5,4.0,-1,-1,-1,4.33,-1
62002719,5.0,5.5,1.6,-1,-1,-1,5.0,4.75,6.5,-1,5.42
62002720,2.8,5.0,3.2,-1,-1,-1,5.0,5.25,4.0,-1,4.75
62002721,4.0,7.25,2.8,-1,-1,-1,4.0,5.25,7.75,-1,5.67
62002722,2.8,6.75,3.4,-1,-1,-1,4.0,3.25,6.25,-1,4.5
62002723,4.0,6.75,2.8,-1,-1,-1,5.5,6.25,7.25,-1,6.33
62002724,1.6,2.75,3.8,-1,-1,-1,2.75,4.75,5.75,-1,4.42
62002725,2.0,4.75,3.0,-1,-1,-1,2.0,2.25,3.25,-1,2.5
62002726,2.6,7.0,3.0,-1,-1,-1,6.5,7.75,7.5,-1,7.25
62002727,2.4,5.0,4.6,-1,-1,-1,5.75,5.75,6.75,-1,6.08
62002728,2.2,5.0,3.4,-1,-1,-1,5.75,7.0,7.25,-1,6.67
62002729,6.2,8.25,4.8,6.0,4.75,4.5,-1,-1,-1,5.08,-1
62002730,2.4,4.5,2.6,-1,-1,-1,3.0,5.25,6.5,-1,4.92
62002731,6.2,6.25,5.4,7.0,5.25,6.0,-1,-1,-1,6.08,-1
62002732,3.0,6.0,3.0,-1,-1,-1,4.25,6.75,7.5,-1,6.17
62002733,5.4,7.25,3.2,6.0,6.5,7.5,-1,-1,-1,6.67,-1
62002734,2.6,6.75,3.2,-1,-1,-1,4.5,5.5,6.25,-1,5.42
62002735,2.6,5.75,3.4,-1,-1,-1,4.5,5.5,7.5,-1,5.83
62002736,2.6,5.25,3.0,-1,-1,-1,4.5,6.0,6.5,-1,5.67
62002737,2.8,6.0,3.2,-1,-1,-1,3.75,4.25,6.5,-1,4.83
62002738,2.6,5.0,2.6,-1,-1,-1,3.75,4.75,6.0,-1,4.83
62002739,2.6,5.0,2.6,-1,-1,-1,4.75,6.0,6.5,-1,5.75
62002740,3.6,5.0,2.6,-1,-1,-1,4.75,5.75,7.5,-1,6.0
62002741,3.6,6.5,3.8,-1,-1,-1,4.0,7.0,7.75,-1,6.25
62002742,3.8,6.75,3.4,-1,-1,-1,6.5,7.75,8.0,-1,7.42
62002743,5.6,6.75,2.2,4.25,4.75,3.75,-1,-1,-1,4.25,-1
62002744,2.8,4.5,2.4,-1,-1,-1,3.5,4.5,7.5,-1,5.17
62002745,2.8,4.75,3.4,-1,-1,-1,3.25,4.0,4.75,-1,4.0
62002746,3.4,8.0,2.8,-1,-1,-1,6.75,8.25,7.5,-1,7.5
62002747,4.2,7.25,2.0,-1,-1,-1,3.5,5.25,7.0,-1,5.25
62002748,3.2,4.0,2.4,-1,-1,-1,4.5,4.25,3.0,-1,3.92
62002749,2.6,5.0,2.2,-1,-1,-1,4.0,3.25,4.25,-1,3.83
62002750,3.8,8.0,3.0,4.0,2.0,4.0,-1,-1,-1,3.33,-1
62002751,2.0,6.5,2.6,-1,-1,-1,3.0,3.0,3.75,-1,3.25
62002752,4.6,8.25,3.4,-1,-1,-1,8.25,7.0,7.75,-1,7.67
62002753,2.0,2.75,2.2,-1,-1,-1,2.25,1.5,4.5,-1,2.75
62002754,3.4,6.25,4.0,-1,-1,-1,5.5,7.5,5.25,-1,6.08
62002755,2.8,4.75,3.0,-1,-1,-1,3.25,5.5,6.0,-1,4.92
62002756,4.0,5.5,2.6,-1,-1,-1,3.75,5.75,7.0,-1,5.5
62002757,2.6,7.0,2.4,-1,-1,-1,3.75,5.25,8.0,-1,5.67
62002758,2.2,3.5,1.8,-1,-1,-1,2.5,3.5,4.0,-1,3.33
62002759,2.8,6.25,2.8,-1,-1,-1,4.0,4.75,7.25,-1,5.33
62002760,4.4,6.75,3.6,-1,-1,-1,7.25,7.0,8.0,-1,7.42
62002761,4.2,8.0,4.2,-1,-1,-1,5.25,5.75,6.0,-1,5.67
62002762,3.8,7.0,3.0,-1,-1,-1,5.0,4.75,7.0,-1,5.58
62002763,3.2,8.25,3.0,-1,-1,-1,4.5,5.5,7.5,-1,5.83
62002764,3.0,7.0,4.0,-1,-1,-1,6.0,6.5,8.0,-1,6.83
62002765,2.2,7.25,4.6,-1,-1,-1,3.5,5.0,6.75,-1,5.08
62002766,1.6,6.5,2.4,-1,-1,-1,5.5,5.25,7.0,-1,5.92
62002767,3.4,5.0,2.6,-1,-1,-1,4.5,6.0,8.0,-1,6.17
62002768,2.6,6.75,3.4,-1,-1,-1,1.75,2.5,6.25,-1,3.5
62002769,3.2,4.5,2.4,-1,-1,-1,3.0,6.0,7.0,-1,5.33
62002770,3.2,7.5,5.0,-1,-1,-1,6.25,6.75,6.75,-1,6.58
62002771,2.6,3.5,-1,-1,-1,-1,4.25,5.0,-1,-1,-1
62002772,2.2,1.75,-1,-1,-1,-1,3.0,4.25,-1,-1,-1
