SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
64000072,4.0,6.25,4.0,-1,-1,-1,7.25,7.75,9.5,-1,8.17
64000073,2.6,-1,2.4,2.75,2.25,4.75,-1,-1,-1,3.25,-1
64000074,7.8,8.25,4.6,8.0,7.5,4.75,-1,-1,-1,6.75,-1
64000075,5.2,6.0,5.2,-1,-1,-1,6.5,6.0,8.5,-1,7.0
64000076,5.0,4.5,3.4,5.25,3.25,3.25,-1,-1,-1,3.92,-1
64000077,7.0,5.5,2.2,-1,-1,-1,4.5,6.75,8.75,-1,6.67
64000078,4.8,5.0,2.8,3.25,3.5,3.75,-1,-1,-1,3.5,-1
64000079,4.6,4.25,2.0,-1,-1,-1,5.0,5.5,8.75,-1,6.42
64000080,5.4,6.5,5.2,-1,-1,-1,4.5,7.5,8.5,-1,6.83
64000081,5.4,4.75,3.0,-1,-1,-1,7.0,6.0,9.0,-1,7.33
64000082,5.0,6.25,3.0,-1,-1,-1,5.25,6.0,9.5,-1,6.92
64000083,6.0,5.5,3.2,-1,-1,-1,5.5,7.5,8.75,-1,7.25
64000084,8.8,7.5,8.8,7.75,8.25,9.25,-1,-1,-1,8.42,-1
64000085,5.0,5.5,3.4,-1,-1,-1,5.25,7.5,8.25,-1,7.0
64000086,2.4,2.5,-1,-1,-1,-1,5.5,6.5,-1,-1,-1
64000087,1.2,2.5,2.4,-1,-1,-1,4.0,5.25,7.5,-1,5.58
64000088,4.8,5.5,3.4,-1,-1,-1,6.25,4.5,6.75,-1,5.83
64000089,4.6,5.5,2.2,-1,-1,-1,3.5,5.25,7.75,-1,5.5
64000090,2.2,3.25,-1,-1,-1,-1,4.25,5.25,-1,-1,-1
64000091,5.2,5.5,4.2,-1,-1,-1,5.0,7.0,8.5,-1,6.83
64000092,2.6,1.75,-1,-1,-1,-1,2.0,4.75,-1,-1,-1
64000093,4.0,4.0,3.0,-1,-1,-1,3.75,5.5,8.0,-1,5.75
64000094,7.0,4.75,3.0,6.25,5.5,5.25,-1,-1,-1,5.67,-1
64000095,6.8,3.75,4.4,5.5,6.0,5.0,-1,-1,-1,5.5,-1
64000096,2.6,4.25,2.6,-1,-1,-1,2.25,3.25,6.5,-1,4.0
64000097,4.0,6.25,3.8,-1,-1,-1,4.25,5.5,9.0,-1,6.25
64000098,5.0,5.5,3.6,5.25,5.0,5.5,-1,-1,-1,5.25,-1
64000099,1.0,2.75,-1,-1,-1,-1,2.75,2.75,-1,-1,-1
64000100,5.4,6.75,3.6,-1,-1,-1,4.0,6.0,8.75,-1,6.25
64000101,6.0,4.0,3.0,-1,-1,-1,5.25,5.25,8.5,-1,6.33
64000102,8.8,6.0,4.8,8.25,6.5,6.0,-1,-1,-1,6.92,-1
64000103,5.6,5.75,3.2,-1,-1,-1,7.5,6.5,7.5,-1,7.17
64000104,-1,6.5,-1,-1,-1,-1,8.5,9.75,-1,-1,-1
64000105,7.2,6.0,4.8,6.25,6.5,6.5,-1,-1,-1,6.42,-1
64000106,5.2,6.0,2.4,-1,-1,-1,5.0,6.25,8.25,-1,6.5
64000107,5.8,5.0,3.2,4.5,5.0,5.75,-1,-1,-1,5.08,-1
64000108,3.4,6.0,-1,-1,-1,-1,4.0,7.25,-1,-1,-1
64000109,8.0,5.75,8.0,8.75,7.75,7.0,-1,-1,-1,7.83,-1
64000110,7.0,7.25,5.0,5.75,6.25,5.5,-1,-1,-1,5.83,-1
64000111,3.8,4.75,-1,-1,-1,-1,4.5,4.5,-1,-1,-1
64000112,3.4,3.0,2.6,-1,-1,-1,4.0,4.75,8.25,-1,5.67
64000113,5.0,6.0,5.6,-1,-1,-1,7.25,8.0,8.75,-1,8.0
64000114,2.8,4.5,-1,-1,-1,-1,4.75,6.25,-1,-1,-1
64000115,5.0,5.75,4.2,-1,-1,-1,6.25,7.75,8.5,-1,7.5
64000116,3.0,2.5,-1,-1,-1,-1,4.5,6.0,-1,-1,-1
64000117,7.2,4.75,6.4,7.5,6.5,5.5,-1,-1,-1,6.5,-1
64000118,5.0,5.0,3.4,5.75,4.75,4.75,-1,-1,-1,5.08,-1
64000119,4.0,8.0,4.4,-1,-1,-1,7.0,5.75,8.75,-1,7.17
64000120,-1,4.5,-1,-1,-1,-1,8.0,7.25,-1,-1,-1
64000121,3.0,4.25,2.4,5.0,4.25,5.5,-1,-1,-1,4.92,-1
64000122,5.4,7.75,3.0,3.75,5.25,4.25,-1,-1,-1,4.42,-1
64000123,1.8,3.75,-1,-1,-1,-1,3.75,4.25,-1,-1,-1
64000124,4.6,5.5,3.6,-1,-1,-1,4.75,5.5,9.0,-1,6.42
64000125,6.8,6.5,3.8,-1,-1,-1,4.0,6.0,8.25,-1,6.08
64000126,4.8,4.92,3.0,-1,-1,-1,4.0,5.75,7.75,-1,5.83
64000127,2.4,2.0,-1,-1,-1,-1,4.25,3.5,-1,-1,-1
64000128,5.2,6.5,4.0,-1,-1,-1,3.0,7.0,9.25,-1,6.42
64000129,6.0,6.5,4.4,-1,-1,-1,6.75,6.5,8.5,-1,7.25
64000130,7.0,5.25,4.6,5.25,6.5,4.25,-1,-1,-1,5.33,-1
64000131,7.2,6.0,4.4,5.75,6.5,5.75,-1,-1,-1,6.0,-1
64000132,6.6,6.0,5.6,-1,-1,-1,7.5,9.75,9.5,-1,8.92
64000133,7.0,6.0,-1,-1,-1,-1,6.0,7.5,-1,-1,-1
64000134,5.6,6.0,2.8,-1,-1,-1,6.25,7.5,8.5,-1,7.42
64000135,5.4,7.25,3.6,-1,-1,-1,5.75,7.25,9.25,-1,7.42
64000136,6.2,7.25,5.6,6.0,4.5,4.5,-1,-1,-1,5.0,-1
64000137,5.2,5.75,5.0,-1,-1,-1,6.5,6.25,8.5,-1,7.08
64000138,4.0,5.5,3.0,2.75,4.0,5.5,-1,-1,-1,4.08,-1
64000139,6.0,6.75,2.8,5.0,6.5,4.25,-1,-1,-1,5.25,-1
64000140,5.6,8.0,4.4,5.75,7.5,6.75,-1,-1,-1,6.67,-1
64000141,2.8,5.5,4.8,-1,-1,-1,3.75,7.75,8.25,-1,6.58
64000142,3.6,3.5,3.0,3.5,2.5,3.0,-1,-1,-1,3.0,-1
64000143,5.8,6.75,4.8,7.0,6.75,6.0,-1,-1,-1,6.58,-1
64000144,2.8,4.25,2.6,-1,-1,-1,3.75,5.75,8.0,-1,5.83
64000145,4.2,6.75,2.0,2.75,2.25,4.25,-1,-1,-1,3.08,-1
64000146,2.8,4.5,4.6,-1,-1,-1,2.5,5.25,8.25,-1,5.33
64000147,4.2,5.25,2.4,-1,-1,-1,4.5,6.0,7.75,-1,6.08
64000148,3.2,5.0,2.6,-1,-1,-1,3.25,6.0,8.0,-1,5.75
64000149,3.0,3.5,3.8,3.75,3.0,4.0,-1,-1,-1,3.58,-1
64000150,5.4,3.5,3.2,4.0,4.5,5.25,-1,-1,-1,4.58,-1
64000151,4.8,3.25,2.6,4.5,4.25,4.25,-1,-1,-1,4.33,-1
64000152,6.8,3.5,3.4,3.0,4.0,5.0,-1,-1,-1,4.0,-1
64000153,4.6,7.0,1.8,-1,-1,-1,3.5,6.75,7.75,-1,6.0
64000154,8.4,6.0,5.8,7.5,7.5,6.5,-1,-1,-1,7.17,-1
64000155,7.4,7.0,5.0,7.0,7.25,5.25,-1,-1,-1,6.5,-1
64000156,5.8,6.5,2.6,4.0,4.5,4.0,-1,-1,-1,4.17,-1
64000157,5.2,7.0,4.2,4.0,6.0,4.75,-1,-1,-1,4.92,-1
64000158,5.0,6.0,3.4,3.75,5.0,4.5,-1,-1,-1,4.42,-1
64000159,5.2,6.25,3.2,3.25,3.5,4.0,-1,-1,-1,3.58,-1
64000160,4.2,7.0,4.0,4.0,3.25,4.5,-1,-1,-1,3.92,-1
64000161,6.8,5.0,4.0,6.25,6.75,6.75,-1,-1,-1,6.58,-1
64000162,7.8,5.75,2.4,6.0,7.5,4.0,-1,-1,-1,5.83,-1
64000163,5.2,5.5,2.6,4.5,5.0,3.75,-1,-1,-1,4.42,-1
64000164,5.8,5.0,2.8,3.25,5.25,3.75,-1,-1,-1,4.08,-1
64000165,7.2,5.5,2.6,5.5,7.25,6.25,-1,-1,-1,6.33,-1
64000166,4.0,5.75,2.6,-1,-1,-1,4.5,6.75,7.0,-1,6.08
64000167,2.0,4.0,2.8,-1,-1,-1,2.5,2.25,5.5,-1,3.42
64000168,4.8,6.0,3.4,5.75,4.0,5.0,-1,-1,-1,4.92,-1
64000169,4.8,6.5,2.8,-1,-1,-1,7.5,8.0,7.5,-1,7.67
64000170,6.2,8.0,4.6,-1,-1,-1,7.25,7.5,9.0,-1,7.92
64000171,6.4,7.5,4.4,5.25,6.25,6.5,-1,-1,-1,6.0,-1
64000172,3.8,4.5,3.0,-1,-1,-1,2.5,5.75,7.0,-1,5.08
64000173,2.4,5.25,2.0,-1,-1,-1,2.75,4.75,7.0,-1,4.83
64000174,7.2,8.75,7.4,6.0,5.5,6.25,-1,-1,-1,5.92,-1
64000175,2.4,4.5,3.2,-1,-1,-1,3.75,7.75,8.5,-1,6.67
64000176,6.0,4.75,3.6,6.75,5.25,6.75,-1,-1,-1,6.25,-1
64000177,3.0,4.5,2.6,4.0,3.5,4.75,-1,-1,-1,4.08,-1
64000178,3.4,5.0,3.6,-1,-1,-1,3.5,6.0,7.5,-1,5.67
64000179,6.8,6.0,6.2,6.75,7.0,7.5,-1,-1,-1,7.08,-1
64000180,3.6,4.0,2.2,-1,-1,-1,3.25,5.25,8.0,-1,5.5
64000181,3.8,6.25,5.0,-1,-1,-1,4.5,6.75,8.75,-1,6.67
64000182,4.8,8.0,3.8,-1,-1,-1,6.75,8.75,9.5,-1,8.33
64000183,7.6,4.5,4.8,7.75,7.75,5.25,-1,-1,-1,6.92,-1
64000184,5.8,5.5,3.8,5.0,5.0,5.5,-1,-1,-1,5.17,-1
64000185,5.6,6.0,5.0,-1,-1,-1,7.25,8.25,8.5,-1,8.0
64000186,4.8,4.0,3.6,4.25,4.75,4.75,-1,-1,-1,4.58,-1
64000187,3.4,5.75,3.8,-1,-1,-1,5.25,6.0,8.25,-1,6.5
64000188,4.4,6.75,4.6,3.5,4.0,4.5,-1,-1,-1,4.0,-1
64000189,2.0,5.75,2.6,-1,-1,-1,4.5,6.0,6.0,-1,5.5
64000190,9.2,6.0,4.4,7.0,8.25,5.0,-1,-1,-1,6.75,-1
64000191,7.4,5.0,6.2,7.5,5.5,6.75,-1,-1,-1,6.58,-1
64000192,4.2,6.5,4.2,-1,-1,-1,5.75,6.5,7.75,-1,6.67
64000193,5.2,4.75,3.2,-1,-1,-1,5.5,7.25,8.5,-1,7.08
64000194,6.0,6.5,4.4,-1,-1,-1,6.25,8.75,8.75,-1,7.92
64000195,3.6,4.25,4.0,-1,-1,-1,5.0,5.5,7.25,-1,5.92
64000196,4.0,8.5,2.6,5.0,2.75,4.0,-1,-1,-1,3.92,-1
64000197,4.8,4.5,3.2,-1,-1,-1,3.25,8.5,8.25,-1,6.67
64000198,5.4,5.0,2.8,5.0,5.5,4.25,-1,-1,-1,4.92,-1
64000199,3.8,5.0,3.4,3.75,3.0,4.0,-1,-1,-1,3.58,-1
64000200,3.4,3.75,2.6,3.0,4.0,3.5,-1,-1,-1,3.5,-1
64000201,4.4,5.5,3.8,-1,-1,-1,2.0,6.25,9.0,-1,5.75
64000202,2.0,4.67,3.2,-1,-1,-1,4.5,5.75,9.5,-1,6.58
64000203,4.4,5.0,2.4,3.75,3.0,3.75,-1,-1,-1,3.5,-1
64000204,8.4,6.0,9.2,7.5,8.0,6.0,-1,-1,-1,7.17,-1
64000205,6.2,6.25,4.6,6.25,4.75,5.25,-1,-1,-1,5.42,-1
64000206,3.6,3.25,2.4,3.5,4.25,3.75,-1,-1,-1,3.83,-1
64000207,4.6,6.0,3.4,3.5,4.75,4.75,-1,-1,-1,4.33,-1
64000208,4.2,7.0,3.4,-1,-1,-1,6.25,7.0,8.5,-1,7.25
64000209,4.6,4.25,4.4,-1,-1,-1,3.75,7.0,8.25,-1,6.33
64000210,7.6,7.25,5.6,7.0,7.0,8.25,-1,-1,-1,7.42,-1
64000211,5.8,5.0,4.4,3.75,6.0,5.75,-1,-1,-1,5.17,-1
64000212,5.6,7.0,2.4,5.5,5.0,5.75,-1,-1,-1,5.42,-1
64000213,4.6,3.5,2.0,-1,-1,-1,3.0,6.0,9.0,-1,6.0
64000214,4.4,5.0,3.2,-1,-1,-1,5.5,6.25,7.25,-1,6.33
64000215,5.4,6.75,4.2,-1,-1,-1,6.0,7.0,9.75,-1,7.58
64000216,8.0,6.25,6.8,6.25,9.25,8.75,-1,-1,-1,8.08,-1
64000217,6.4,7.0,6.4,-1,-1,-1,9.5,9.5,9.0,-1,9.33
64000218,4.6,5.0,4.2,-1,-1,-1,6.25,7.25,8.75,-1,7.42
64000219,3.2,4.75,2.8,-1,-1,-1,6.25,8.25,8.5,-1,7.67
64000220,4.0,5.5,3.4,3.0,3.5,4.75,6.5,8.75,9.0,3.75,8.08
64000221,6.2,6.5,4.2,6.5,6.25,5.25,-1,-1,-1,6.0,-1
64000222,4.0,6.25,4.0,5.0,6.25,4.75,-1,-1,-1,5.33,-1
64000223,3.2,7.75,4.0,-1,-1,-1,6.75,5.25,8.5,-1,6.83
64000224,4.2,5.75,3.0,5.0,4.0,4.0,-1,-1,-1,4.33,-1
64000225,6.8,5.5,4.4,6.0,6.25,7.75,-1,-1,-1,6.67,-1
64000226,7.4,6.25,4.8,4.75,7.75,6.0,-1,-1,-1,6.17,-1
64000227,3.4,4.33,2.4,-1,-1,-1,4.0,4.5,7.0,-1,5.17
64000228,3.6,5.5,3.6,-1,-1,-1,3.75,7.25,8.5,-1,6.5
64000229,5.0,7.75,4.4,6.25,5.5,4.75,-1,-1,-1,5.5,-1
64000230,4.4,3.25,3.4,-1,-1,-1,1.75,5.75,6.75,-1,4.75
64000231,6.4,7.0,6.4,-1,-1,-1,6.75,8.0,9.0,-1,7.92
64000232,6.0,6.25,4.0,5.0,6.75,7.25,-1,-1,-1,6.33,-1
64000233,7.0,7.0,3.2,7.5,6.75,6.0,-1,-1,-1,6.75,-1
64000234,6.2,7.0,5.6,6.75,6.75,4.75,-1,-1,-1,6.08,-1
64000235,5.4,6.0,2.4,-1,-1,-1,3.0,5.75,7.75,-1,5.5
64000236,3.2,5.5,2.4,-1,-1,-1,4.75,5.0,7.5,-1,5.75
64000237,3.2,4.25,3.2,-1,-1,-1,2.5,5.75,7.25,-1,5.17
64000238,5.2,7.0,3.6,4.5,5.0,6.5,-1,-1,-1,5.33,-1
64000239,6.8,7.25,4.6,5.5,6.5,6.25,-1,-1,-1,6.08,-1
64000240,2.6,6.75,2.0,-1,-1,-1,6.75,5.0,7.75,-1,6.5
64000241,3.6,5.25,2.8,-1,-1,-1,4.25,7.0,7.75,-1,6.33
64000242,4.2,6.0,2.6,-1,-1,-1,4.0,6.5,8.5,-1,6.33
64000243,3.4,5.0,4.2,-1,-1,-1,5.25,8.0,8.75,-1,7.33
64000244,6.8,7.25,3.2,5.75,5.5,4.25,-1,-1,-1,5.17,-1
64000245,5.2,7.0,3.8,5.0,5.5,6.75,-1,-1,-1,5.75,-1
64000246,4.8,4.0,3.4,4.25,2.5,3.75,-1,-1,-1,3.5,-1
64000247,8.6,7.0,5.2,7.0,7.25,6.0,-1,-1,-1,6.75,-1
64000248,6.4,7.5,2.8,5.5,5.25,8.0,-1,-1,-1,6.25,-1
64000249,3.2,6.25,3.2,-1,-1,-1,1.5,3.25,2.0,-1,2.25
64000250,3.8,6.25,3.4,-1,-1,-1,6.5,8.5,9.0,-1,8.0
64000251,7.2,7.5,4.2,6.25,6.5,7.0,-1,-1,-1,6.58,-1
64000252,3.6,6.75,3.6,-1,-1,-1,4.25,4.75,8.5,-1,5.83
64000253,4.6,6.0,4.0,-1,-1,-1,3.25,7.5,8.0,-1,6.25
64000254,2.6,4.5,3.4,-1,-1,-1,5.25,6.75,8.5,-1,6.83
64000255,2.0,7.5,2.6,-1,-1,-1,3.75,3.75,6.5,-1,4.67
64000256,3.8,4.5,2.6,-1,-1,-1,5.25,7.0,7.0,-1,6.42
64000257,4.0,4.75,3.2,-1,-1,-1,5.25,5.25,7.75,-1,6.08
64000258,3.4,5.25,3.6,-1,-1,-1,5.25,5.5,7.75,-1,6.17
64000259,1.6,6.25,2.2,-1,-1,-1,5.25,4.25,8.5,-1,6.0
64000260,3.4,4.75,4.2,-1,-1,-1,4.5,5.5,6.75,-1,5.58
64000261,4.4,8.0,4.4,-1,-1,-1,8.25,9.0,8.75,-1,8.67
64000262,7.4,6.5,4.2,6.0,6.75,7.75,-1,-1,-1,6.83,-1
64000263,3.8,5.0,4.0,-1,-1,-1,6.25,6.5,8.0,-1,6.92
64000264,3.0,5.5,3.4,-1,-1,-1,4.0,5.25,6.25,-1,5.17
64000265,5.4,4.5,3.6,3.75,6.25,6.25,-1,-1,-1,5.42,-1
64000266,4.8,3.75,4.8,4.75,6.0,6.0,-1,-1,-1,5.58,-1
64000267,5.6,5.75,2.0,-1,-1,-1,4.25,7.0,9.25,-1,6.83
64000268,3.8,3.5,2.6,-1,-1,-1,2.25,5.75,6.75,-1,4.92
64000269,5.2,5.25,3.2,4.75,4.75,3.25,-1,-1,-1,4.25,-1
64000270,3.2,5.25,2.2,-1,-1,-1,3.5,4.5,8.0,-1,5.33
64000271,2.6,7.25,5.8,-1,-1,-1,5.25,7.0,9.0,-1,7.08
64000272,6.0,5.25,3.8,6.75,5.25,5.5,-1,-1,-1,5.83,-1
64000273,4.0,5.0,2.2,-1,-1,-1,5.0,5.0,7.75,-1,5.92
64000274,3.8,5.75,3.4,-1,-1,-1,3.75,5.75,7.0,-1,5.5
64000275,6.2,6.5,4.6,5.25,4.25,6.25,-1,-1,-1,5.25,-1
64000276,4.2,7.75,3.0,4.75,5.0,6.0,-1,-1,-1,5.25,-1
64000277,5.2,6.5,3.8,-1,-1,-1,4.5,5.25,8.25,-1,6.0
64000278,4.6,6.5,3.4,5.75,4.25,4.25,-1,-1,-1,4.75,-1
64000279,4.0,6.25,4.8,5.0,3.75,4.5,-1,-1,-1,4.42,-1
64000280,8.0,5.25,2.2,5.25,7.75,7.5,-1,-1,-1,6.83,-1
64000281,4.8,7.5,3.0,2.75,3.0,4.5,-1,-1,-1,3.42,-1
64000282,7.4,7.0,4.4,7.75,6.25,4.75,-1,-1,-1,6.25,-1
64000283,2.6,5.25,3.8,-1,-1,-1,3.0,5.0,6.25,-1,4.75
64000284,2.6,3.75,4.0,2.5,3.0,3.5,-1,-1,-1,3.0,-1
64000285,6.2,4.5,2.8,4.25,4.0,4.0,-1,-1,-1,4.08,-1
64000286,7.2,5.25,3.2,8.0,6.75,7.25,-1,-1,-1,7.33,-1
64000287,4.2,5.75,3.6,-1,-1,-1,4.75,5.75,9.0,-1,6.5
64000288,9.2,7.5,9.0,8.25,6.5,5.0,-1,-1,-1,6.58,-1
64000289,4.4,5.25,2.6,2.5,3.0,4.25,-1,-1,-1,3.25,-1
64000290,6.2,6.0,3.6,-1,-1,-1,7.0,6.75,9.25,-1,7.67
64000291,3.8,7.5,3.8,4.5,6.25,5.5,-1,-1,-1,5.42,-1
64000292,4.0,6.25,6.2,3.0,4.5,3.75,4.25,7.0,8.0,3.75,6.42
64000293,4.2,6.25,3.0,5.0,4.25,3.5,-1,-1,-1,4.25,-1
64000294,4.8,6.5,3.2,-1,-1,-1,5.5,7.0,8.75,-1,7.08
64000295,3.0,6.0,2.6,3.0,1.75,2.5,-1,-1,-1,2.42,-1
64000296,4.2,5.75,3.2,-1,-1,-1,4.5,6.0,8.0,-1,6.17
64000297,3.8,5.0,3.4,3.0,3.75,3.25,-1,-1,-1,3.33,-1
64000298,4.6,7.0,3.4,4.75,3.25,4.25,-1,-1,-1,4.08,-1
64000299,3.2,5.75,3.6,-1,-1,-1,4.0,7.75,8.25,-1,6.67
64000300,4.8,6.5,3.2,-1,-1,-1,3.25,6.5,7.25,-1,5.67
64000301,1.8,5.0,1.8,-1,-1,-1,3.75,3.0,7.5,-1,4.75
64000302,3.4,8.5,6.6,-1,-1,-1,8.25,8.5,9.25,-1,8.67
64000303,2.4,5.0,1.4,-1,-1,-1,4.75,3.25,6.75,-1,4.92
64000304,5.6,7.75,3.4,-1,-1,-1,6.75,8.75,9.5,-1,8.33
64000305,4.2,6.0,2.8,-1,-1,-1,7.25,7.5,8.25,-1,7.67
64000306,4.0,7.75,5.0,-1,-1,-1,7.0,6.75,8.75,-1,7.5
64000307,7.2,9.0,4.6,-1,-1,-1,9.5,9.0,9.25,-1,9.25
64000308,2.8,6.5,2.8,-1,-1,-1,7.75,7.0,8.75,-1,7.83
64000309,6.4,6.75,4.4,3.5,8.25,5.75,-1,-1,-1,5.83,-1
64000310,5.6,5.25,4.6,3.75,4.25,4.75,-1,-1,-1,4.25,-1
64000311,8.0,6.25,4.6,7.0,7.25,6.25,-1,-1,-1,6.83,-1
64000312,3.6,7.0,4.0,5.0,4.5,4.5,-1,-1,-1,4.67,-1
64000313,6.0,7.0,3.4,4.0,5.5,5.75,-1,-1,-1,5.08,-1
64000314,7.2,3.75,3.6,5.75,7.0,5.75,-1,-1,-1,6.17,-1
