SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
24006815,2.6,2.75,-1,-1,-1,-1,3.75,4.0,-1,-1,-1
24006816,5.2,2.75,-1,-1,-1,-1,2.75,5.75,-1,-1,-1
24006817,3.8,5.5,2.2,-1,-1,-1,6.5,7.25,8.25,-1,7.33
24006818,3.6,3.5,-1,-1,-1,-1,3.5,4.75,-1,-1,-1
24006819,3.4,2.0,-1,-1,-1,-1,3.25,3.5,-1,-1,-1
24006820,3.4,6.0,1.4,-1,-1,-1,7.75,6.25,8.0,-1,7.33
24006821,3.4,4.5,-1,-1,-1,-1,4.75,5.25,-1,-1,-1
24006822,3.6,5.25,2.8,3.75,3.75,3.75,5.75,8.0,7.75,3.75,7.17
24006823,3.6,3.0,-1,-1,-1,-1,4.25,5.75,-1,-1,-1
24006824,8.2,4.5,4.2,6.75,7.5,3.75,-1,-1,-1,6.0,-1
24006825,2.8,3.75,3.4,-1,-1,-1,3.0,4.25,8.5,-1,5.25
24006826,4.8,6.75,3.0,3.5,2.0,4.75,-1,-1,-1,3.42,-1
24006827,1.6,1.25,-1,-1,-1,-1,3.0,3.5,-1,-1,-1
24006828,1.6,2.5,-1,-1,-1,-1,3.0,3.25,-1,-1,-1
24006829,4.8,2.5,2.2,-1,-1,-1,2.75,5.0,7.0,-1,4.92
24006830,3.0,4.75,-1,-1,-1,-1,3.0,2.5,-1,-1,-1
24006831,4.6,6.25,4.6,4.75,7.0,4.25,-1,-1,-1,5.33,-1
24006832,5.8,5.0,5.4,6.75,5.0,4.0,-1,-1,-1,5.25,-1
24006833,5.4,7.75,2.6,-1,-1,-1,6.25,9.0,9.75,-1,8.33
24006834,2.2,6.0,2.2,-1,-1,-1,5.25,5.25,8.25,-1,6.25
24006835,3.4,5.75,3.8,-1,-1,-1,5.75,6.5,8.5,-1,6.92
24006836,5.4,5.75,2.0,2.75,3.0,4.75,7.25,8.25,8.75,3.5,8.08
24006837,5.0,5.75,3.0,-1,-1,-1,5.0,8.0,8.25,-1,7.08
24006838,1.6,2.25,-1,-1,-1,-1,2.25,3.0,-1,-1,-1
24006839,5.6,6.25,2.8,2.0,4.25,4.0,3.25,7.75,8.25,3.42,6.42
24006840,6.0,5.5,3.8,3.75,3.0,4.25,2.0,6.25,8.5,3.67,5.58
24006841,4.4,3.75,3.0,-1,-1,-1,3.75,5.5,8.25,-1,5.83
24006842,3.4,5.25,3.0,-1,-1,-1,5.25,6.5,9.25,-1,7.0
24006843,2.6,3.75,3.6,-1,-1,-1,4.25,5.5,8.5,-1,6.08
24006844,6.2,5.0,3.6,-1,-1,-1,4.75,5.0,8.5,-1,6.08
24006845,4.8,5.75,2.4,-1,-1,-1,5.25,5.75,9.0,-1,6.67
24006846,4.4,5.75,3.0,-1,-1,-1,7.75,6.25,8.75,-1,7.58
24006847,5.8,6.5,3.6,5.0,4.75,5.25,-1,-1,-1,5.0,-1
24006848,7.2,5.75,3.2,5.75,6.5,4.5,-1,-1,-1,5.58,-1
24006849,3.4,5.5,2.0,-1,-1,-1,4.5,6.75,8.75,-1,6.67
24006850,5.4,7.25,3.8,-1,-1,-1,6.25,8.25,8.25,-1,7.58
24006851,5.0,7.75,4.6,-1,-1,-1,7.25,9.0,9.25,-1,8.5
24006852,4.0,8.5,2.8,-1,-1,-1,6.5,5.75,9.0,-1,7.08
24006853,9.4,6.25,7.2,8.75,-1,6.5,-1,-1,-1,8.42,-1
24006854,2.8,5.75,2.0,-1,-1,-1,5.5,6.0,7.5,-1,6.33
24006855,3.6,1.5,-1,-1,-1,-1,2.75,4.25,-1,-1,-1
24006856,4.4,6.0,3.2,-1,-1,-1,6.25,7.5,8.75,-1,7.5
24006857,2.6,2.25,-1,-1,-1,-1,4.5,3.25,-1,-1,-1
24006858,2.0,6.25,3.4,-1,-1,-1,3.75,5.75,8.75,-1,6.08
24006859,5.0,3.25,2.2,-1,-1,-1,3.25,4.75,9.0,-1,5.67
24006860,7.0,6.0,4.2,4.25,3.25,5.75,-1,-1,-1,4.42,-1
24006861,5.8,6.75,3.0,-1,-1,-1,4.25,4.5,9.0,-1,5.92
24006862,4.0,5.5,2.0,-1,-1,-1,5.0,8.25,8.75,-1,7.33
24006863,3.6,1.5,-1,-1,-1,-1,2.75,3.5,-1,-1,-1
24006864,2.4,3.5,-1,-1,-1,-1,3.0,5.0,-1,-1,-1
24006865,5.2,5.75,3.0,-1,-1,-1,6.25,8.25,9.0,-1,7.83
24006866,3.8,6.0,0.8,2.5,1.0,2.25,5.0,7.75,9.0,1.92,7.25
24006867,5.8,4.75,4.2,4.25,4.5,4.0,6.0,7.5,8.5,4.25,7.33
24006868,2.8,6.0,2.6,-1,-1,-1,5.75,6.25,7.75,-1,6.58
24006869,3.2,6.0,3.2,-1,-1,-1,4.75,8.0,7.75,-1,6.83
24006870,3.8,5.25,3.2,-1,-1,-1,4.5,4.25,7.75,-1,5.5
24006871,1.8,3.25,1.6,-1,-1,-1,3.0,3.25,6.25,-1,4.17
24006872,8.6,6.0,3.2,6.75,5.75,5.25,-1,-1,-1,5.92,-1
24006873,3.4,5.0,1.8,-1,-1,-1,4.25,4.75,8.0,-1,5.67
24006874,3.6,4.75,2.2,-1,-1,-1,4.25,5.5,8.0,-1,5.92
24006875,2.4,5.75,3.6,-1,-1,-1,4.0,6.5,8.75,-1,6.42
24006876,3.0,5.25,-1,-1,-1,-1,3.25,4.5,-1,-1,-1
24006877,3.0,2.0,-1,-1,-1,-1,1.25,1.0,-1,-1,-1
24006878,7.2,6.5,4.8,4.5,6.25,4.75,-1,-1,-1,5.17,-1
24006879,5.8,6.25,3.8,6.75,5.25,1.25,-1,-1,-1,4.42,-1
24006880,5.8,5.75,4.0,-1,-1,-1,4.5,5.5,7.75,-1,5.92
24006881,8.4,5.5,7.6,7.25,4.25,5.25,-1,-1,-1,5.58,-1
24006882,5.2,5.75,4.0,3.0,2.5,3.25,7.0,7.5,8.5,2.92,7.67
24006883,6.2,7.25,4.4,3.75,5.5,4.75,-1,-1,-1,4.67,-1
24006884,3.8,6.0,3.6,-1,-1,-1,6.25,7.75,8.25,-1,7.42
24006885,3.8,6.0,3.8,-1,-1,-1,5.25,6.0,8.25,-1,6.5
24006886,7.2,7.75,7.0,-1,-1,-1,8.5,9.75,8.75,-1,9.0
24006887,8.6,6.25,7.6,7.5,5.5,5.25,-1,-1,-1,6.08,-1
24006888,6.4,5.25,4.0,6.0,5.75,4.5,-1,-1,-1,5.42,-1
24006889,6.6,6.0,4.2,4.0,6.0,5.75,-1,-1,-1,5.25,-1
24006890,8.4,4.25,3.4,2.0,7.75,6.25,-1,-1,-1,5.33,-1
24006891,6.0,4.75,4.4,2.75,3.0,3.75,4.0,8.25,9.25,3.17,7.17
24006892,4.6,4.5,3.6,2.25,2.25,3.25,3.25,6.0,8.25,2.58,5.83
24006893,6.2,7.25,4.6,-1,-1,-1,4.5,6.25,8.75,-1,6.5
24006894,4.8,7.0,4.0,2.0,3.5,3.5,2.75,5.5,8.5,3.0,5.58
24006895,2.6,6.0,3.2,-1,-1,-1,4.75,4.75,6.5,-1,5.33
24006896,5.0,7.0,5.8,-1,-1,-1,7.0,6.75,9.25,-1,7.67
24006897,3.8,4.25,2.6,7.0,3.75,3.75,-1,-1,-1,4.83,-1
24006898,4.8,4.75,1.6,-1,-1,-1,4.0,6.75,6.75,-1,5.83
24006899,5.0,4.5,3.8,4.25,5.75,4.5,-1,-1,-1,4.83,-1
24006900,7.4,7.25,7.4,-1,-1,-1,6.25,8.25,9.0,-1,7.83
24006901,6.0,6.0,2.6,7.5,7.25,4.0,-1,-1,-1,6.25,-1
24006902,6.2,6.5,4.2,3.0,4.25,4.0,6.25,8.0,8.75,3.75,7.67
24006903,6.0,6.25,5.2,-1,-1,-1,5.5,7.25,8.5,-1,7.08
24006904,5.8,5.0,3.0,-1,-1,-1,6.75,9.0,8.5,-1,8.08
24006905,3.4,3.0,-1,-1,-1,-1,4.0,5.5,-1,-1,-1
24006906,7.2,4.25,2.4,5.5,5.25,3.5,-1,-1,-1,4.75,-1
24006907,6.2,5.75,5.2,4.25,6.75,6.75,-1,-1,-1,5.92,-1
24006908,8.6,5.25,3.6,6.0,8.75,3.75,-1,-1,-1,6.17,-1
24006909,3.4,6.0,3.6,-1,-1,-1,5.0,8.0,7.75,-1,6.92
24006910,3.6,4.0,3.0,-1,-1,-1,2.0,4.5,7.5,-1,4.67
24006911,7.8,5.5,2.8,7.5,6.75,1.75,-1,-1,-1,5.33,-1
24006912,3.4,3.75,2.6,-1,-1,-1,3.75,-1,8.75,-1,-1
24006913,7.6,7.25,5.4,7.75,7.25,3.5,-1,-1,-1,6.17,-1
24006914,4.4,3.25,2.8,2.25,1.75,2.75,3.25,7.5,7.25,2.25,6.0
24006915,3.2,5.5,3.0,-1,-1,-1,3.25,5.25,6.25,-1,4.92
24006916,6.2,5.25,3.8,-1,-1,-1,6.25,7.0,7.5,-1,6.92
24006917,5.2,5.25,2.4,-1,-1,-1,5.0,6.25,8.5,-1,6.58
24006918,5.8,5.25,3.8,-1,-1,-1,4.5,6.5,9.0,-1,6.67
24006919,6.0,3.75,5.2,3.0,2.5,3.5,4.5,7.75,6.25,3.0,6.17
24006920,4.8,6.5,3.6,-1,-1,-1,5.0,7.0,8.0,-1,6.67
24006921,5.6,6.25,4.6,-1,-1,-1,3.75,6.25,7.5,-1,5.83
24006922,3.4,5.0,-1,-1,-1,-1,5.5,7.25,-1,-1,-1
24006923,3.2,6.0,3.8,-1,-1,-1,6.25,7.0,9.5,-1,7.58
24006924,9.0,5.75,4.2,6.75,6.25,5.25,-1,-1,-1,6.08,-1
24006925,8.4,6.75,4.4,8.5,8.5,3.0,-1,-1,-1,6.67,-1
24006926,5.4,6.75,3.8,-1,-1,-1,3.75,6.25,8.75,-1,6.25
24006927,7.8,5.75,3.2,3.5,5.0,5.0,-1,-1,-1,4.5,-1
24006928,7.0,4.75,4.8,6.75,7.75,6.0,-1,-1,-1,6.83,-1
24006929,7.2,4.5,2.0,5.5,5.5,6.0,-1,-1,-1,5.67,-1
24006930,3.0,4.0,2.4,-1,-1,-1,4.5,6.25,7.5,-1,6.08
24006931,6.4,4.75,5.4,5.5,3.75,4.5,-1,-1,-1,4.58,-1
24006932,6.8,7.25,3.2,5.25,6.5,2.75,-1,-1,-1,4.83,-1
24006933,6.4,6.5,4.0,4.0,3.0,5.25,4.75,6.75,8.5,4.08,6.67
24006934,5.8,4.75,3.2,-1,-1,-1,3.0,4.25,9.0,-1,5.42
24006935,8.6,4.5,4.4,8.25,7.75,5.75,-1,-1,-1,7.25,-1
24006936,6.2,5.5,4.6,-1,-1,-1,6.0,7.25,7.5,-1,6.92
24006937,7.6,6.0,5.4,8.0,8.0,5.0,-1,-1,-1,7.0,-1
24006938,9.2,5.5,5.6,8.0,9.5,4.75,-1,-1,-1,7.42,-1
24006939,8.2,5.75,5.4,8.0,8.75,5.75,-1,-1,-1,7.5,-1
24006940,4.8,5.75,2.4,-1,-1,-1,3.0,6.75,7.75,-1,5.83
24006941,3.4,6.25,2.6,-1,-1,-1,3.75,6.0,7.25,-1,5.67
24006942,4.6,7.0,2.4,-1,-1,-1,6.5,7.75,9.0,-1,7.75
24006943,6.4,6.0,3.6,7.0,5.25,3.75,-1,-1,-1,5.33,-1
24006944,8.8,7.75,4.6,8.0,8.25,5.25,-1,-1,-1,7.17,-1
24006945,7.6,7.5,7.2,-1,-1,-1,7.0,7.25,9.25,-1,7.83
24006946,5.8,7.0,7.0,-1,-1,-1,6.0,8.25,8.5,-1,7.58
24006947,3.8,6.25,3.8,3.75,5.5,4.0,-1,-1,-1,4.42,-1
24006948,4.2,5.25,3.6,-1,-1,-1,3.75,6.0,8.25,-1,6.0
