SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
63001220,5.2,4.0,4.8,-1,-1,-1,5.25,7.25,8.25,-1,6.92
63001221,4.2,5.0,4.4,-1,-1,-1,5.25,8.5,8.0,-1,7.25
63001222,7.6,5.5,5.6,5.5,9.5,8.25,-1,-1,-1,7.75,-1
63001223,4.6,4.5,5.6,5.25,4.0,3.5,-1,-1,-1,4.25,-1
63001224,2.4,4.75,2.2,-1,-1,-1,4.75,6.5,7.5,-1,6.25
63001225,5.6,3.5,2.4,7.0,6.75,6.5,-1,-1,-1,6.75,-1
63001226,3.4,3.5,2.6,-1,-1,-1,2.5,3.75,4.75,-1,3.67
63001227,6.0,5.5,3.6,-1,-1,-1,6.0,7.25,9.0,-1,7.42
63001228,7.8,3.5,3.2,5.25,3.75,5.25,-1,-1,-1,4.75,-1
63001229,7.6,5.5,4.4,5.25,6.0,4.25,-1,-1,-1,5.17,-1
63001230,4.6,5.0,3.4,-1,-1,-1,6.25,5.75,8.0,-1,6.67
63001231,2.6,6.0,3.8,-1,-1,-1,5.75,7.75,8.25,-1,7.25
63001232,3.4,5.0,2.4,-1,-1,-1,3.75,7.5,8.0,-1,6.42
63001233,3.0,5.0,3.2,-1,-1,-1,6.0,7.5,9.0,-1,7.5
63001234,4.6,5.75,3.8,-1,-1,-1,5.25,8.0,9.0,-1,7.42
63001235,7.4,5.0,5.8,5.0,7.0,8.0,-1,-1,-1,6.67,-1
63001236,3.2,5.25,2.8,-1,-1,-1,6.75,7.25,7.25,-1,7.08
63001237,2.4,4.75,3.8,-1,-1,-1,3.0,5.25,6.25,-1,4.83
63001238,3.2,4.25,3.4,-1,-1,-1,5.0,6.0,8.25,-1,6.42
63001239,4.8,7.0,6.0,-1,-1,-1,6.25,7.25,8.0,-1,7.17
63001240,3.2,6.0,3.4,-1,-1,-1,7.75,7.25,8.0,-1,7.67
63001241,5.6,4.25,3.6,5.0,5.5,7.5,-1,-1,-1,6.0,-1
63001242,4.0,8.0,3.6,-1,-1,-1,6.5,7.75,8.75,-1,7.67
63001243,2.8,3.25,2.4,-1,-1,-1,4.0,5.75,6.75,-1,5.5
63001244,2.6,3.5,3.0,2.75,4.25,4.0,-1,-1,-1,3.67,-1
63001245,1.4,3.0,6.6,-1,-1,-1,2.25,6.25,8.25,-1,5.58
63001246,6.4,4.0,4.0,3.25,5.0,3.25,-1,-1,-1,3.83,-1
63001247,3.8,2.75,3.0,4.5,2.25,4.5,-1,-1,-1,3.75,-1
63001248,4.2,4.5,2.8,4.0,3.0,5.0,-1,-1,-1,4.0,-1
63001249,6.6,4.5,3.2,5.5,6.75,3.5,-1,-1,-1,5.25,-1
63001250,3.0,1.5,2.4,1.25,3.25,3.0,-1,-1,-1,2.5,-1
63001251,4.2,3.0,3.4,3.25,4.5,3.75,-1,-1,-1,3.83,-1
63001252,5.8,6.0,3.0,-1,-1,-1,7.25,5.75,8.75,-1,7.25
63001253,8.2,5.0,4.4,6.25,7.5,5.25,-1,-1,-1,6.33,-1
63001254,3.8,4.0,3.8,-1,-1,-1,4.25,6.5,8.0,-1,6.25
63001255,3.8,3.0,3.0,-1,-1,-1,4.75,4.75,7.75,-1,5.75
63001256,2.6,5.0,3.0,-1,-1,-1,2.75,5.25,8.0,-1,5.33
63001257,5.2,5.0,3.4,4.25,3.5,4.75,-1,-1,-1,4.17,-1
63001258,5.4,5.0,3.2,4.75,5.25,5.25,-1,-1,-1,5.08,-1
63001259,3.4,3.25,2.2,-1,-1,-1,4.75,5.75,7.0,-1,5.83
63001260,6.4,6.25,5.0,5.5,6.75,5.0,-1,-1,-1,5.75,-1
63001261,3.2,4.75,2.8,-1,-1,-1,5.0,4.25,7.5,-1,5.58
63001262,8.8,5.75,2.0,3.75,9.0,9.0,-1,-1,-1,7.25,-1
63001263,4.4,4.75,3.6,4.5,2.75,3.5,-1,-1,-1,3.58,-1
