SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
52004734,2.8,4.25,-1,-1,-1,-1,2.75,6.0,-1,-1,-1
52004735,4.6,4.5,-1,-1,-1,-1,4.0,4.75,-1,-1,-1
52004736,3.6,5.75,-1,-1,-1,-1,5.25,6.5,-1,-1,-1
52004737,4.8,5.0,3.8,-1,-1,-1,4.0,5.0,7.5,-1,5.5
52004738,2.2,3.5,-1,-1,-1,-1,5.25,6.75,-1,-1,-1
52004739,6.8,6.25,5.8,7.75,7.0,5.75,-1,-1,-1,6.83,-1
52004740,5.6,4.0,-1,-1,-1,-1,3.0,5.5,-1,-1,-1
52004741,7.2,6.25,6.6,6.5,8.25,4.75,-1,-1,-1,6.5,-1
52004742,3.4,1.75,-1,-1,-1,-1,3.5,5.0,-1,-1,-1
52004743,3.8,2.5,-1,-1,-1,-1,2.5,6.5,-1,-1,-1
52004744,2.8,3.0,-1,-1,-1,-1,2.0,2.75,-1,-1,-1
52004745,3.0,2.0,-1,-1,-1,-1,2.75,5.5,-1,-1,-1
52004746,5.6,6.5,3.8,-1,-1,-1,4.5,6.0,8.25,-1,6.25
52004747,4.6,2.0,-1,2.75,2.5,2.75,4.25,5.5,-1,2.67,-1
52004748,4.0,2.5,-1,-1,-1,-1,4.0,4.75,-1,-1,-1
52004749,7.4,5.5,5.8,6.75,6.5,5.0,-1,-1,-1,6.08,-1
52004750,3.2,4.75,-1,-1,-1,-1,4.75,6.5,-1,-1,-1
52004751,6.8,5.0,4.2,5.0,4.75,4.5,-1,-1,-1,4.75,-1
52004752,1.8,5.0,-1,-1,-1,-1,4.5,5.75,-1,-1,-1
52004753,5.6,5.0,7.0,6.0,7.0,6.0,-1,-1,-1,6.33,-1
52004754,5.8,4.75,3.4,6.0,5.5,2.5,-1,-1,-1,4.67,-1
52004755,6.0,4.75,4.6,5.25,4.75,5.0,-1,-1,-1,5.0,-1
52004756,3.8,4.75,3.0,-1,-1,-1,4.75,6.5,8.5,-1,6.58
52004757,5.2,5.0,4.0,4.25,5.75,5.75,-1,-1,-1,5.25,-1
52004758,6.2,4.5,3.8,5.75,7.25,3.75,-1,-1,-1,5.58,-1
52004759,4.6,4.75,-1,-1,-1,-1,3.75,7.25,-1,-1,-1
52004760,4.6,4.5,3.2,-1,-1,-1,5.25,4.75,7.5,-1,5.83
52004761,7.6,5.0,6.2,6.0,6.5,6.25,-1,-1,-1,6.25,-1
52004762,2.8,4.25,-1,-1,-1,-1,4.75,6.25,-1,-1,-1
52004763,3.0,4.5,5.4,-1,-1,-1,4.5,6.5,9.0,-1,6.67
52004764,7.8,5.0,5.0,8.5,7.75,5.0,-1,-1,-1,7.08,-1
52004765,7.2,5.5,5.6,6.5,7.25,6.75,-1,-1,-1,6.83,-1
52004766,5.4,5.0,2.6,-1,-1,-1,3.5,7.5,7.0,-1,6.0
52004767,4.4,5.5,2.8,5.0,3.5,4.25,-1,-1,-1,4.25,-1
52004768,6.6,5.75,2.8,-1,-1,-1,4.5,6.5,8.5,-1,6.5
52004769,8.0,4.75,4.8,6.75,7.25,5.25,-1,-1,-1,6.42,-1
52004770,3.2,4.5,2.8,-1,-1,-1,4.5,7.75,7.75,-1,6.67
52004771,2.8,5.5,-1,-1,-1,-1,6.25,8.25,-1,-1,-1
52004772,4.6,5.0,-1,-1,-1,-1,6.5,6.75,-1,-1,-1
52004773,4.8,3.75,-1,-1,-1,-1,3.25,5.75,-1,-1,-1
52004774,6.4,5.75,5.4,-1,-1,-1,5.25,7.75,9.5,-1,7.5
52004775,2.0,2.75,-1,-1,-1,-1,2.75,4.0,-1,-1,-1
52004776,6.6,3.5,4.0,5.25,6.0,4.5,-1,-1,-1,5.25,-1
52004777,3.2,4.25,2.2,-1,-1,-1,4.25,7.0,7.0,-1,6.08
52004778,3.6,2.75,-1,-1,-1,-1,3.5,5.25,-1,-1,-1
52004779,3.6,3.75,-1,-1,-1,-1,4.75,6.5,-1,-1,-1
52004780,6.0,4.25,6.2,7.0,6.25,5.0,-1,-1,-1,6.08,-1
52004781,2.4,4.25,2.8,-1,-1,-1,4.0,4.5,7.25,-1,5.25
52004782,3.0,3.25,-1,-1,-1,-1,4.0,6.0,-1,-1,-1
52004783,5.2,4.0,3.4,-1,-1,-1,5.0,6.5,8.0,-1,6.5
