SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
59000095,5.6,5.25,6.6,6.5,6.25,5.5,-1,-1,-1,6.08,-1
59000096,4.6,5.25,3.6,4.0,3.5,4.75,-1,-1,-1,4.08,-1
59000097,3.2,6.0,3.2,-1,-1,-1,4.0,5.25,7.0,-1,5.42
59000098,4.0,6.5,3.8,-1,-1,-1,7.75,8.25,9.5,-1,8.5
59000099,3.0,2.75,2.8,3.25,2.25,3.0,2.25,4.25,6.25,2.83,4.25
59000100,6.6,5.75,3.6,7.75,6.0,5.5,-1,-1,-1,6.42,-1
59000101,2.6,5.0,3.4,1.75,2.5,2.75,2.0,4.5,7.0,2.33,4.5
59000102,8.4,5.5,6.4,7.75,8.0,4.5,-1,-1,-1,6.75,-1
59000103,5.2,5.5,6.2,-1,-1,-1,5.0,7.5,9.25,-1,7.25
59000104,5.0,4.25,9.0,5.25,4.0,3.75,-1,-1,-1,4.33,-1
59000105,3.8,4.75,5.2,2.5,4.25,2.5,-1,-1,-1,3.08,-1
59000106,6.6,4.0,4.0,4.5,5.75,7.0,-1,-1,-1,5.75,-1
59000107,7.4,5.25,3.6,3.75,5.5,4.75,-1,-1,-1,4.67,-1
59000108,5.2,5.75,8.6,3.5,5.25,4.75,-1,-1,-1,4.5,-1
59000109,8.4,7.5,8.6,-1,-1,-1,4.25,8.0,8.5,-1,6.92
59000110,5.0,5.5,7.0,4.5,3.0,4.0,-1,-1,-1,3.83,-1
59000111,5.2,6.75,4.8,5.5,5.0,4.5,-1,-1,-1,5.0,-1
59000112,6.8,6.25,5.4,3.25,5.5,7.0,-1,-1,-1,5.25,-1
59000113,7.8,7.0,8.8,7.0,6.0,5.5,-1,-1,-1,6.17,-1
59000114,7.2,6.0,5.2,6.25,5.5,5.25,-1,-1,-1,5.67,-1
59000115,6.2,7.5,5.8,3.5,6.0,6.5,-1,-1,-1,5.33,-1
59000116,4.4,6.5,5.8,4.25,4.0,4.75,-1,-1,-1,4.33,-1
59000117,6.0,6.0,4.2,2.0,4.5,2.5,-1,-1,-1,3.0,-1
59000118,5.8,6.5,3.6,5.0,3.5,4.25,-1,-1,-1,4.25,-1
59000119,4.4,7.25,5.6,4.0,3.75,5.75,-1,-1,-1,4.5,-1
59000120,4.4,6.0,3.8,-1,-1,-1,8.25,8.25,8.0,-1,8.17
59000121,9.0,7.25,5.4,5.25,7.0,8.5,-1,-1,-1,6.92,-1
59000122,4.4,5.25,2.2,-1,-1,-1,3.75,6.0,7.25,-1,5.67
59000123,7.8,6.5,7.8,5.0,8.25,3.25,-1,-1,-1,5.5,-1
59000124,8.4,4.0,8.2,5.25,7.75,8.25,-1,-1,-1,7.08,-1
59000125,6.6,6.5,4.2,3.75,4.25,4.0,-1,-1,-1,4.0,-1
59000126,7.2,7.0,7.2,-1,-1,-1,4.0,8.25,8.0,-1,6.75
59000127,3.2,7.0,4.8,-1,-1,-1,5.75,6.5,9.0,-1,7.08
59000128,3.0,5.25,3.0,-1,-1,-1,4.0,4.5,7.5,-1,5.33
59000129,5.2,6.0,5.4,5.75,6.5,5.25,-1,-1,-1,5.83,-1
59000130,5.8,6.5,3.8,-1,-1,-1,6.5,7.5,8.75,-1,7.58
59000131,9.0,6.0,5.6,8.75,8.0,7.25,-1,-1,-1,8.0,-1
59000132,5.0,5.0,3.8,4.0,3.0,5.0,-1,-1,-1,4.0,-1
59000133,8.4,4.5,6.4,7.5,8.25,5.25,-1,-1,-1,7.0,-1
59000134,4.6,6.0,4.6,5.25,3.75,4.0,-1,-1,-1,4.33,-1
59000135,8.8,6.0,6.2,6.25,9.5,9.25,-1,-1,-1,8.33,-1
59000136,5.6,4.5,3.6,5.25,6.25,5.25,-1,-1,-1,5.58,-1
59000137,6.2,7.25,4.4,5.5,5.5,5.75,-1,-1,-1,5.58,-1
59000138,4.4,6.0,4.0,-1,-1,-1,6.25,6.25,8.25,-1,6.92
59000139,6.0,5.25,5.0,5.5,6.75,7.0,-1,-1,-1,6.42,-1
59000140,5.4,7.0,3.2,5.5,5.75,4.25,-1,-1,-1,5.17,-1
59000141,7.4,5.25,4.6,6.25,8.25,6.75,-1,-1,-1,7.08,-1
59000142,8.2,7.5,7.6,8.5,8.0,7.0,-1,-1,-1,7.83,-1
59000143,7.4,5.5,5.4,7.75,6.75,5.75,-1,-1,-1,6.75,-1
59000144,7.2,5.25,4.6,4.75,6.5,6.75,-1,-1,-1,6.0,-1
59000145,4.8,5.0,3.8,3.25,5.0,3.0,-1,-1,-1,3.75,-1
59000146,6.6,6.5,8.6,5.5,3.75,3.75,-1,-1,-1,4.33,-1
59000147,4.6,6.0,4.0,4.5,4.0,3.0,-1,-1,-1,3.83,-1
59000148,3.4,5.5,3.0,-1,-1,-1,3.5,6.0,8.0,-1,5.83
59000149,4.8,6.0,4.4,4.75,3.5,3.75,-1,-1,-1,4.0,-1
59000150,5.2,4.5,3.4,4.25,4.5,5.0,-1,-1,-1,4.58,-1
59000151,4.8,4.75,6.2,6.5,3.75,4.25,-1,-1,-1,4.83,-1
59000152,7.4,6.75,5.2,7.0,6.5,6.25,-1,-1,-1,6.58,-1
59000153,5.4,5.0,5.4,2.25,6.75,6.75,-1,-1,-1,5.25,-1
59000154,7.0,5.0,4.6,7.5,5.75,3.25,-1,-1,-1,5.5,-1
59000155,8.0,4.5,6.8,4.5,8.5,8.0,-1,-1,-1,7.0,-1
59000156,3.4,5.75,5.2,4.75,4.5,4.75,-1,-1,-1,4.67,-1
59000157,6.2,6.0,7.4,5.5,5.75,4.0,-1,-1,-1,5.08,-1
59000158,6.6,6.0,6.4,5.25,4.75,4.5,-1,-1,-1,4.83,-1
59000159,6.8,5.5,5.4,6.75,6.5,4.5,-1,-1,-1,5.92,-1
59000160,4.8,6.25,4.0,3.25,4.5,2.75,-1,-1,-1,3.5,-1
59000161,5.0,5.5,2.6,4.25,3.0,4.5,-1,-1,-1,3.92,-1
59000162,6.0,6.0,5.8,4.5,3.25,4.5,-1,-1,-1,4.08,-1
59000163,5.8,4.0,6.6,6.25,3.75,4.75,-1,-1,-1,4.92,-1
59000164,4.2,5.0,4.0,6.25,4.5,3.0,-1,-1,-1,4.58,-1
59000165,7.6,4.25,5.6,6.75,6.0,7.0,-1,-1,-1,6.58,-1
59000166,8.0,6.5,3.4,5.5,7.5,6.5,-1,-1,-1,6.5,-1
59000167,7.4,6.0,5.8,5.25,7.5,6.0,-1,-1,-1,6.25,-1
59000168,3.4,4.0,7.6,4.5,4.0,2.75,-1,-1,-1,3.75,-1
59000169,8.0,8.0,8.0,-1,-1,-1,6.5,8.75,9.0,-1,8.08
59000170,9.4,7.25,5.6,5.0,-1,9.25,-1,-1,-1,8.08,-1
59000171,6.0,5.75,4.6,6.5,2.5,5.5,-1,-1,-1,4.83,-1
59000172,4.4,5.0,4.2,-1,-1,-1,4.5,5.75,8.0,-1,6.08
59000173,5.0,4.5,7.0,5.5,2.75,4.0,-1,-1,-1,4.08,-1
59000174,4.8,6.75,6.6,-1,-1,-1,5.5,6.5,8.25,-1,6.75
59000175,5.4,6.0,8.4,4.75,4.25,5.75,-1,-1,-1,4.92,-1
59000176,7.0,4.75,4.6,7.25,4.75,5.0,-1,-1,-1,5.67,-1
59000177,4.6,6.0,4.4,-1,-1,-1,5.5,7.0,7.5,-1,6.67
59000178,7.2,6.0,8.6,7.25,3.5,3.75,-1,-1,-1,4.83,-1
59000179,6.8,6.0,3.6,5.75,6.5,3.75,-1,-1,-1,5.33,-1
59000180,7.4,3.25,3.6,5.25,4.25,3.0,-1,-1,-1,4.17,-1
59000181,7.4,7.5,5.8,7.25,4.75,5.0,-1,-1,-1,5.67,-1
59000182,8.2,5.0,6.8,8.5,7.75,5.5,-1,-1,-1,7.25,-1
59000183,7.8,7.0,6.2,7.25,7.75,6.5,-1,-1,-1,7.17,-1
59000184,6.0,6.25,5.0,-1,-1,-1,6.75,7.0,9.0,-1,7.58
59000185,3.2,5.0,5.0,3.5,4.0,3.75,-1,-1,-1,3.75,-1
59000186,8.6,7.0,7.4,7.25,8.25,9.0,-1,-1,-1,8.17,-1
59000187,8.8,6.5,5.4,4.75,8.5,8.75,-1,-1,-1,7.33,-1
59000188,5.8,5.0,5.0,5.5,6.0,6.5,-1,-1,-1,6.0,-1
59000189,6.6,5.75,3.0,4.5,6.0,5.5,-1,-1,-1,5.33,-1
59000190,5.6,6.5,3.8,-1,-1,-1,9.0,9.25,7.0,-1,8.42
59000191,2.8,5.25,3.6,3.5,2.25,3.25,-1,-1,-1,3.0,-1
59000192,8.4,6.5,6.0,3.5,8.75,9.0,-1,-1,-1,7.08,-1
59000193,-1,6.0,6.8,5.25,9.75,-1,-1,-1,-1,8.33,-1
59000194,7.2,5.0,4.0,7.0,7.75,5.25,-1,-1,-1,6.67,-1
59000195,4.2,6.0,4.2,-1,-1,-1,5.0,8.0,8.25,-1,7.08
59000196,4.0,3.75,2.8,2.25,2.0,3.0,3.25,4.0,6.75,2.42,4.67
59000197,5.4,6.5,4.2,-1,-1,-1,4.0,7.0,7.5,-1,6.17
59000198,7.4,8.0,4.0,-1,-1,-1,9.0,9.5,7.25,-1,8.58
59000199,6.8,5.5,6.2,6.25,5.5,7.0,-1,-1,-1,6.25,-1
59000200,6.0,5.75,4.2,5.75,3.75,4.25,-1,-1,-1,4.58,-1
59000201,2.4,6.0,4.6,4.25,2.25,4.0,-1,-1,-1,3.5,-1
59000202,4.8,5.5,4.2,5.75,5.0,4.0,-1,-1,-1,4.92,-1
59000203,8.8,7.25,8.4,6.5,6.75,6.25,-1,-1,-1,6.5,-1
59000204,6.8,6.5,6.8,5.75,7.0,8.25,-1,-1,-1,7.0,-1
59000205,6.0,7.0,5.2,6.75,7.0,5.0,-1,-1,-1,6.25,-1
59000206,4.8,5.75,3.0,-1,-1,-1,4.75,7.75,8.5,-1,7.0
59000207,7.6,7.5,7.0,7.5,7.0,6.0,-1,-1,-1,6.83,-1
59000208,4.4,6.5,3.8,-1,-1,-1,4.25,7.5,8.75,-1,6.83
59000209,4.4,6.0,4.2,-1,-1,-1,4.5,6.75,7.5,-1,6.25
59000210,5.2,6.75,4.0,5.25,6.25,5.0,-1,-1,-1,5.5,-1
59000211,7.0,7.5,5.6,6.25,7.0,8.0,-1,-1,-1,7.08,-1
59000212,7.2,7.25,5.6,4.75,6.5,7.25,-1,-1,-1,6.17,-1
59000213,7.0,7.0,8.8,-1,-1,-1,6.5,6.75,8.75,-1,7.33
59000214,5.8,5.0,4.0,5.5,5.5,5.25,-1,-1,-1,5.42,-1
59000215,5.0,5.75,5.2,2.25,5.5,6.5,-1,-1,-1,4.75,-1
59000216,5.4,6.25,3.6,6.0,3.0,5.5,-1,-1,-1,4.83,-1
59000217,7.2,7.0,6.2,5.75,6.5,6.0,-1,-1,-1,6.08,-1
59000218,4.2,7.25,5.0,-1,-1,-1,8.75,9.25,7.25,-1,8.42
59000219,5.2,6.5,5.4,5.0,3.25,4.0,-1,-1,-1,4.08,-1
59000220,6.4,5.5,5.0,3.75,3.5,3.25,-1,-1,-1,3.5,-1
59000221,9.0,6.0,8.2,5.25,9.5,8.75,-1,-1,-1,7.83,-1
59000222,5.4,5.5,7.0,5.75,4.0,3.5,-1,-1,-1,4.42,-1
59000223,6.4,7.0,6.0,6.25,4.75,5.0,-1,-1,-1,5.33,-1
59000224,5.4,6.5,5.6,-1,-1,-1,4.0,6.5,9.0,-1,6.5
59000225,6.8,6.0,9.2,3.5,2.75,3.25,-1,-1,-1,3.17,-1
59000226,4.2,6.0,4.4,-1,-1,-1,5.75,5.5,8.75,-1,6.67
59000227,4.8,5.25,3.4,5.5,5.75,7.0,-1,-1,-1,6.08,-1
59000228,4.6,5.0,2.6,5.75,4.75,3.5,-1,-1,-1,4.67,-1
59000229,6.6,3.75,5.2,7.0,6.25,4.75,-1,-1,-1,6.0,-1
59000230,5.4,5.5,6.2,6.75,7.5,4.0,-1,-1,-1,6.08,-1
59000231,8.8,5.5,5.0,7.5,7.75,4.25,-1,-1,-1,6.5,-1
59000232,5.2,5.5,3.4,-1,-1,-1,5.0,5.5,7.75,-1,6.08
59000233,5.8,6.0,2.8,3.25,4.5,3.25,-1,-1,-1,3.67,-1
59000234,5.4,5.25,3.8,4.25,6.75,7.0,-1,-1,-1,6.0,-1
59000235,7.2,6.5,4.0,7.5,7.5,6.25,-1,-1,-1,7.08,-1
59000236,6.4,6.75,5.0,7.0,6.75,4.25,-1,-1,-1,6.0,-1
59000237,4.2,6.0,3.4,-1,-1,-1,5.5,6.75,7.0,-1,6.42
59000238,5.4,4.5,3.2,4.0,3.75,4.5,-1,-1,-1,4.08,-1
59000239,4.0,6.25,5.2,3.75,4.25,4.75,-1,-1,-1,4.25,-1
59000240,7.4,5.75,4.4,7.5,8.25,5.25,-1,-1,-1,7.0,-1
59000241,8.4,5.5,5.6,5.25,9.5,8.75,-1,-1,-1,7.83,-1
59000242,7.6,6.25,6.2,7.0,4.5,5.5,-1,-1,-1,5.67,-1
59000243,4.4,6.5,4.0,-1,-1,-1,5.5,6.5,7.75,-1,6.58
59000244,2.8,4.0,3.0,4.0,2.5,3.5,4.25,6.75,7.0,3.33,6.0
59000245,8.6,6.25,7.8,8.5,7.5,6.75,-1,-1,-1,7.58,-1
59000246,9.2,6.5,7.6,5.25,5.75,6.0,-1,-1,-1,5.67,-1
59000247,7.0,4.75,6.8,5.75,4.25,5.75,-1,-1,-1,5.25,-1
59000248,4.2,5.0,3.4,-1,-1,-1,4.25,5.5,6.25,-1,5.33
59000249,7.0,6.0,4.6,6.75,4.75,4.5,-1,-1,-1,5.33,-1
59000250,8.2,6.25,6.6,6.75,7.75,6.25,-1,-1,-1,6.92,-1
59000251,7.6,5.0,4.6,4.0,6.25,6.75,-1,-1,-1,5.67,-1
59000252,3.2,5.5,2.4,-1,-1,-1,6.0,7.0,8.0,-1,7.0
59000253,6.8,7.0,4.4,4.0,7.0,5.75,-1,-1,-1,5.58,-1
59000254,6.8,6.25,5.4,5.75,5.0,6.0,-1,-1,-1,5.58,-1
59000255,7.6,6.5,5.0,5.75,6.75,9.0,-1,-1,-1,7.17,-1
59000256,4.8,5.5,4.0,-1,-1,-1,8.5,9.0,8.25,-1,8.58
59000257,3.8,5.0,3.8,-1,-1,-1,5.25,5.25,9.0,-1,6.5
59000258,7.4,7.0,5.4,-1,-1,-1,6.0,7.5,9.25,-1,7.58
59000259,5.4,7.5,3.8,-1,-1,-1,3.5,6.5,6.5,-1,5.5
59000260,4.6,5.0,6.8,3.0,4.5,5.25,-1,-1,-1,4.25,-1
59000261,3.4,2.75,3.6,-1,-1,-1,3.25,2.5,5.75,-1,3.83
59000262,5.2,5.0,7.4,-1,-1,-1,5.75,7.0,7.5,-1,6.75
59000263,6.2,5.25,8.4,5.0,5.5,5.75,-1,-1,-1,5.42,-1
59000264,8.8,4.5,5.2,6.0,8.5,7.25,-1,-1,-1,7.25,-1
59000265,6.4,4.5,5.2,6.5,6.0,3.75,-1,-1,-1,5.42,-1
59000266,6.6,4.0,3.8,2.75,2.75,4.75,5.0,7.0,7.0,3.42,6.33
59000267,7.2,5.0,3.2,6.0,7.0,5.5,-1,-1,-1,6.17,-1
59000268,6.2,6.0,6.6,-1,-1,-1,3.5,6.5,8.25,-1,6.08
59000269,4.4,6.25,4.4,-1,-1,-1,4.0,6.75,7.75,-1,6.17
59000270,6.8,7.0,7.4,7.0,4.0,4.5,-1,-1,-1,5.17,-1
59000271,6.6,5.5,4.4,5.25,4.25,5.75,-1,-1,-1,5.08,-1
59000272,4.2,8.0,4.8,-1,-1,-1,5.0,6.0,8.5,-1,6.5
59000273,7.4,5.0,5.2,7.75,6.0,4.75,-1,-1,-1,6.17,-1
59000274,4.8,4.25,3.6,3.5,4.0,4.25,-1,-1,-1,3.92,-1
59000275,8.0,5.5,9.6,-1,-1,-1,5.25,6.5,7.25,-1,6.33
59000276,3.6,5.0,6.2,4.5,3.25,4.25,-1,-1,-1,4.0,-1
59000277,6.0,5.5,4.6,4.5,4.25,4.5,-1,-1,-1,4.42,-1
59000278,7.6,5.25,6.0,7.5,4.0,3.25,-1,-1,-1,4.92,-1
59000279,6.6,7.0,6.6,5.25,6.5,5.5,-1,-1,-1,5.75,-1
59000280,7.0,5.25,5.6,7.75,6.75,4.0,-1,-1,-1,6.17,-1
59000281,4.6,6.0,5.8,6.25,3.75,5.25,-1,-1,-1,5.08,-1
59000282,4.6,7.75,5.0,-1,-1,-1,3.75,6.25,7.75,-1,5.92
59000283,6.6,8.25,7.4,-1,-1,-1,8.5,8.0,8.0,-1,8.17
59000284,9.0,7.0,7.4,7.5,9.25,4.75,-1,-1,-1,7.17,-1
59000285,5.6,7.5,5.2,7.25,3.25,3.25,-1,-1,-1,4.58,-1
59000286,4.8,6.5,3.8,-1,-1,-1,3.75,7.25,7.25,-1,6.08
59000287,4.6,5.75,4.0,-1,-1,-1,5.5,6.5,8.0,-1,6.67
59000288,5.4,7.75,6.4,5.75,4.5,3.5,-1,-1,-1,4.58,-1
59000289,7.4,5.25,7.4,6.75,3.25,3.25,-1,-1,-1,4.42,-1
59000290,9.8,6.0,8.0,9.25,9.0,5.25,-1,-1,-1,7.83,-1
59000291,5.2,5.0,5.0,5.25,3.25,3.5,-1,-1,-1,4.0,-1
59000292,8.0,6.75,4.4,8.25,6.75,5.5,-1,-1,-1,6.83,-1
59000293,8.0,4.25,8.4,7.0,4.5,4.5,-1,-1,-1,5.33,-1
59000294,8.6,6.0,8.2,5.25,9.0,9.0,-1,-1,-1,7.75,-1
59000295,8.4,4.25,8.0,7.75,6.5,5.0,-1,-1,-1,6.42,-1
59000296,6.6,6.5,4.4,-1,-1,-1,5.0,7.5,8.5,-1,7.0
59000297,4.4,7.5,6.0,-1,-1,-1,7.75,8.25,7.25,-1,7.75
59000298,7.2,7.0,5.2,5.25,5.5,5.75,-1,-1,-1,5.5,-1
59000299,3.2,4.5,4.2,-1,-1,-1,4.25,6.75,7.0,-1,6.0
59000300,8.8,5.5,4.4,4.0,7.75,7.25,-1,-1,-1,6.33,-1
59000301,4.2,5.5,5.4,-1,-1,-1,3.5,4.5,8.25,-1,5.42
59000302,4.6,7.75,5.0,3.5,2.5,4.0,-1,-1,-1,3.33,-1
59000303,6.0,6.5,5.4,6.5,4.0,4.25,-1,-1,-1,4.92,-1
59000304,5.0,6.5,5.6,5.75,6.0,5.5,-1,-1,-1,5.75,-1
59000305,9.0,5.75,9.0,7.25,7.5,5.5,-1,-1,-1,6.75,-1
59000306,6.8,8.0,6.2,4.75,6.0,7.75,-1,-1,-1,6.17,-1
59000307,5.0,4.5,4.0,6.0,2.5,4.5,-1,-1,-1,4.33,-1
59000308,7.6,5.0,5.8,6.0,6.0,5.5,-1,-1,-1,5.83,-1
59000309,6.6,5.25,5.0,5.75,7.75,6.75,-1,-1,-1,6.75,-1
59000310,5.8,7.0,4.6,-1,-1,-1,8.75,8.25,8.75,-1,8.58
59000311,2.4,6.0,2.6,4.25,3.5,5.0,-1,-1,-1,4.25,-1
59000312,8.6,6.25,6.2,5.5,8.25,8.75,-1,-1,-1,7.5,-1
